subject,featuregraph_object_id,llm_object_id,featuregraph_start_index,llm_start_index,delta_start_index,featuregraph_peak_index,llm_peak_index,delta_peak_index,featuregraph_end_index,llm_end_index,delta_end_index,featuregraph_period_seconds,llm_period_seconds,delta_period_seconds,featuregraph_full_excursion,llm_full_excursion,delta_full_excursion,featuregraph_temporal_symmetry,llm_temporal_symmetry,delta_temporal_symmetry
29,65.0,60.0,23530.0,23523.0,7.0,23661.0,23687.0,-26.0,23928.0,23920.0,8.0,2.992,2.912,0.08000000000000007,0.35874999999999996,0.35874999999999996,0.0,0.6582914572864322,0.8261964735516373,-0.16790501626520504
29,66.0,61.0,23928.0,23920.0,8.0,24113.0,24089.0,24.0,24350.0,24334.0,16.0,3.616,3.216,0.3999999999999999,0.31868,0.31868,0.0,0.8767772511848342,0.8164251207729468,0.06035213041188736
29,67.0,62.0,24350.0,24334.0,16.0,24533.0,24556.0,-23.0,24753.0,24733.0,20.0,3.36,3.736,-0.37600000000000033,0.34995,0.3519,-0.0019500000000000073,0.9081885856079405,0.887218045112782,0.020970540495158452
29,68.0,63.0,24753.0,24733.0,20.0,24941.0,24936.0,5.0,25157.0,25144.0,13.0,3.264,3.04,0.22399999999999975,0.31867,0.31867,0.0,0.9306930693069306,0.9878345498783455,-0.05714148057141488
29,69.0,64.0,25157.0,25144.0,13.0,25310.0,25324.0,-14.0,25579.0,25558.0,21.0,2.952,3.104,-0.15200000000000014,0.32942000000000005,0.32942000000000005,0.0,0.7251184834123223,0.8695652173913043,-0.144446733978982
29,70.0,65.0,25579.0,25558.0,21.0,25850.0,25851.0,-1.0,26009.0,26001.0,8.0,4.32,4.216,0.10400000000000009,0.37828999999999996,0.38122999999999996,-0.002939999999999998,0.7395348837209302,0.6772009029345372,0.06233398078639307
29,71.0,66.0,26009.0,26001.0,8.0,26154.0,26173.0,-19.0,26440.0,26416.0,24.0,2.432,2.576,-0.14400000000000013,0.49363999999999997,0.49363999999999997,0.0,0.6728538283062645,0.8289156626506025,-0.15606183434433796
29,72.0,67.0,26440.0,26416.0,24.0,26612.0,26653.0,-41.0,26829.0,26808.0,21.0,3.664,3.84,-0.1759999999999997,0.31671,0.31671,0.0,0.884318766066838,0.7908163265306123,0.09350243953622572
29,73.0,68.0,26829.0,26808.0,21.0,27001.0,27013.0,-12.0,27245.0,27222.0,23.0,3.112,2.88,0.2320000000000002,0.37439,0.37439,0.0,0.8269230769230769,0.9903381642512077,-0.16341508732813081
29,76.0,71.0,28071.0,28042.0,29.0,28185.0,28179.0,6.0,28433.0,28414.0,19.0,3.024,2.432,0.5920000000000001,0.323554,0.323554,0.0,0.6298342541436464,0.7365591397849462,-0.1067248856412999
29,77.0,72.0,28433.0,28414.0,19.0,28578.0,28604.0,-26.0,28796.0,28782.0,14.0,3.144,3.4,-0.2559999999999998,0.296189,0.32551399999999997,-0.02932499999999999,0.7988980716253443,0.967391304347826,-0.16849323272248173
29,78.0,73.0,28796.0,28782.0,14.0,28944.0,28965.0,-21.0,29063.0,29185.0,-122.0,2.928,2.888,0.040000000000000036,0.32551,0.351903,-0.026393,0.8913857677902621,0.9081885856079405,-0.01680281781767834
29,80.0,74.0,29203.0,29185.0,18.0,29334.0,29353.0,-19.0,29619.0,29602.0,17.0,2.112,3.104,-0.992,0.41935,0.41935,0.0,0.6298076923076923,0.8057553956834532,-0.17594770337576093
29,81.0,75.0,29619.0,29602.0,17.0,29864.0,29845.0,19.0,30004.0,29980.0,24.0,4.24,3.936,0.30400000000000027,0.65689,0.69208,-0.035190000000000055,0.7272727272727273,0.7142857142857143,0.012987012987012991
29,82.0,76.0,30004.0,29980.0,24.0,30084.0,30102.0,-18.0,30311.0,30319.0,-8.0,1.76,2.056,-0.29600000000000004,0.37536699999999995,0.37536699999999995,0.0,0.5211726384364821,0.71976401179941,-0.19859137336292787
29,83.0,77.0,30311.0,30319.0,-8.0,30500.0,30538.0,-38.0,30746.0,30724.0,22.0,3.328,3.488,-0.16000000000000014,0.442812,0.437924,0.0048880000000000035,0.8689655172413793,0.9185185185185185,-0.04955300127713924
29,84.0,78.0,30746.0,30724.0,22.0,30901.0,30935.0,-34.0,31145.0,31128.0,17.0,3.208,3.176,0.03200000000000003,0.31867,0.33431,-0.015639999999999987,0.7769423558897244,0.9554455445544554,-0.17850318866473103
29,85.0,79.0,31145.0,31128.0,17.0,31325.0,31324.0,1.0,31536.0,31510.0,26.0,3.392,3.112,0.2799999999999998,0.34604,0.35777000000000003,-0.011730000000000018,0.9207161125319693,0.9738219895287958,-0.05310587699682656
29,86.0,80.0,31536.0,31510.0,26.0,31673.0,31696.0,-23.0,31973.0,31954.0,19.0,2.784,2.976,-0.19200000000000017,0.32844999999999996,0.32844999999999996,0.0,0.6270022883295194,0.8378378378378378,-0.2108355495083184
29,88.0,81.0,32128.0,31954.0,174.0,32245.0,32233.0,12.0,32390.0,32360.0,30.0,1.04,4.296,-3.2560000000000002,0.35582,0.35582,0.0,0.8931297709923665,0.625615763546798,0.2675140074455684
29,89.0,82.0,32390.0,32360.0,30.0,32539.0,32572.0,-33.0,32746.0,32723.0,23.0,2.352,2.712,-0.3600000000000003,0.32844999999999996,0.38122999999999996,-0.052779999999999994,0.8370786516853932,0.8319559228650137,0.005122728820379452
29,90.0,83.0,32746.0,32723.0,23.0,32913.0,32946.0,-33.0,33133.0,33112.0,21.0,2.992,2.992,0.0,0.32258,0.32258,0.0,0.8630490956072352,0.8534704370179949,0.00957865858924034
29,92.0,85.0,33556.0,33538.0,18.0,33693.0,33712.0,-19.0,33980.0,33967.0,13.0,3.376,2.568,0.8079999999999998,0.38416000000000006,0.38416000000000006,0.0,0.6462264150943396,0.8111888111888113,-0.1649623960944716
29,93.0,86.0,33980.0,33967.0,13.0,34119.0,34141.0,-22.0,34407.0,34380.0,27.0,3.408,3.432,-0.02400000000000002,0.38124,0.38124,0.0,0.6510538641686183,0.8426150121065376,-0.19156114793791923
29,94.0,87.0,34407.0,34380.0,27.0,34589.0,34600.0,-11.0,34774.0,34740.0,34.0,3.76,3.672,0.08799999999999963,0.41544600000000004,0.41544600000000004,0.0,0.9918256130790191,0.7777777777777778,0.21404783530124127
29,96.0,89.0,35165.0,35144.0,21.0,35321.0,35339.0,-18.0,35543.0,35528.0,15.0,3.192,2.816,0.37600000000000033,0.38220999999999994,0.38220999999999994,0.0,0.8253968253968254,0.984375,-0.15897817460317465
29,97.0,90.0,35543.0,35528.0,15.0,35680.0,35704.0,-24.0,35927.0,35905.0,22.0,2.872,2.92,-0.04800000000000004,0.40176,0.42522,-0.02345999999999998,0.7135416666666667,0.9336870026525199,-0.22014533598585317
29,98.0,91.0,35927.0,35905.0,22.0,36073.0,36102.0,-29.0,36298.0,36280.0,18.0,3.144,3.184,-0.040000000000000036,0.33821999999999997,0.33821999999999997,0.0,0.7870619946091644,0.9493333333333334,-0.162271338724169
29,99.0,92.0,36298.0,36280.0,18.0,36486.0,36499.0,-13.0,36690.0,36667.0,23.0,3.304,3.176,0.12799999999999967,0.30010000000000003,0.30010000000000003,0.0,0.9591836734693877,0.8682170542635659,0.09096661920582183
29,100.0,93.0,36690.0,36667.0,23.0,36985.0,36963.0,22.0,37111.0,37084.0,27.0,3.992,3.712,0.2799999999999998,0.6862199999999999,0.73607,-0.04985000000000006,0.5985748218527316,0.580335731414868,0.018239090437863537
29,101.0,94.0,37111.0,37084.0,27.0,37226.0,37247.0,-21.0,37427.0,37394.0,33.0,1.928,2.272,-0.34399999999999986,0.41054999999999997,0.41054999999999997,0.0,0.7278481012658228,0.9483870967741935,-0.22053899550837075
29,103.0,96.0,37824.0,37800.0,24.0,38047.0,38067.0,-20.0,38247.0,38227.0,20.0,3.952,3.504,0.44799999999999995,0.40078,0.40078,0.0,0.9456264775413712,0.7494145199063231,0.19621195763504806
29,105.0,98.0,38644.0,38628.0,16.0,38787.0,38804.0,-17.0,39090.0,39060.0,30.0,3.216,2.72,0.496,0.35582,0.35582,0.0,0.641255605381166,0.8148148148148149,-0.1735592094336489
29,106.0,99.0,39090.0,39060.0,30.0,39363.0,39327.0,36.0,39499.0,39475.0,24.0,4.608,4.184,0.4239999999999995,0.39296,0.39491,-0.0019500000000000073,0.6650366748166259,0.7132530120481928,-0.04821633723156693
29,107.0,100.0,39499.0,39475.0,24.0,39711.0,39692.0,19.0,39869.0,39851.0,18.0,2.784,2.92,-0.13600000000000012,0.30987,0.31965,-0.009780000000000011,0.854054054054054,0.8457446808510638,0.008309373202990189
29,108.0,101.0,39869.0,39851.0,18.0,40122.0,40089.0,33.0,40262.0,40244.0,18.0,3.288,3.176,0.11199999999999966,0.35972000000000004,0.3607,-0.0009799999999999809,0.7124681933842238,0.7888040712468194,-0.07633587786259555
29,109.0,102.0,40262.0,40244.0,18.0,40521.0,40503.0,18.0,40683.0,40661.0,22.0,3.192,3.312,-0.11999999999999966,0.33919,0.33919,0.0,0.7695961995249406,0.7577937649880095,0.011802434536931083
29,110.0,103.0,40683.0,40661.0,22.0,40860.0,40919.0,-59.0,41086.0,41073.0,13.0,2.712,3.328,-0.6159999999999997,0.3089,0.3089,0.0,0.8784119106699751,0.7475728155339806,0.13083909513599457
29,111.0,104.0,41086.0,41073.0,13.0,41278.0,41298.0,-20.0,41507.0,41485.0,22.0,3.344,3.032,0.31199999999999983,0.36558999999999997,0.36558999999999997,0.0,0.9121140142517815,0.9077669902912622,0.004347023960519336
29,112.0,105.0,41507.0,41485.0,22.0,41687.0,41705.0,-18.0,41903.0,41884.0,19.0,3.272,3.256,0.016000000000000014,0.30498,0.30694,-0.0019600000000000173,0.9090909090909091,0.8972431077694236,0.01184780132148544
29,113.0,106.0,41903.0,41884.0,19.0,42109.0,42081.0,28.0,42353.0,42340.0,13.0,3.376,3.008,0.3679999999999999,0.31671000000000005,0.31964000000000004,-0.002929999999999988,0.9155555555555556,0.8640350877192983,0.0515204678362573
29,114.0,107.0,42353.0,42340.0,13.0,42615.0,42649.0,-34.0,42827.0,42814.0,13.0,4.048,4.544,-0.49599999999999955,0.34702,0.35679000000000005,-0.009770000000000056,0.8945147679324894,0.6962025316455696,0.19831223628691985
29,115.0,108.0,42827.0,42814.0,13.0,42974.0,42989.0,-15.0,43234.0,43229.0,5.0,2.872,2.72,0.1519999999999997,0.34310999999999997,0.34310999999999997,0.0,0.7223587223587223,0.8433734939759037,-0.12101477161718133
29,116.0,109.0,43234.0,43229.0,5.0,43379.0,43391.0,-12.0,43549.0,43583.0,-34.0,3.24,3.216,0.02400000000000002,0.43011,0.43011,0.0,0.9206349206349207,0.9152542372881356,0.005380683346785098
29,117.0,110.0,43549.0,43583.0,-34.0,43693.0,43700.0,-7.0,43920.0,43919.0,1.0,2.512,2.472,0.040000000000000036,0.733139,0.733139,0.0,0.7762803234501348,0.6964285714285714,0.07985175202156336
29,118.0,111.0,43920.0,43919.0,1.0,44011.0,44031.0,-20.0,44135.0,44214.0,-79.0,2.544,2.648,-0.10400000000000009,0.414472,0.42131399999999997,-0.006841999999999959,0.8465116279069768,0.7593220338983051,0.08718959400867166
29,120.0,112.0,44229.0,44214.0,15.0,44368.0,44366.0,2.0,44381.0,44459.0,-78.0,1.816,2.68,-0.8640000000000001,0.1955,0.2258,-0.030299999999999994,0.17105263157894735,0.7591836734693878,-0.5881310418904404
29,121.0,113.0,44381.0,44459.0,-78.0,44577.0,44583.0,-6.0,44808.0,44776.0,32.0,1.672,1.736,-0.06400000000000006,0.47703000000000007,0.47703000000000007,0.0,0.9180327868852459,0.7823343848580442,0.13569840202720174
29,122.0,114.0,44808.0,44776.0,32.0,45069.0,45047.0,22.0,45212.0,45192.0,20.0,3.936,3.712,0.22399999999999975,0.33626,0.34995,-0.01368999999999998,0.7079207920792079,0.6971153846153846,0.010805407463823302
29,123.0,115.0,45212.0,45192.0,20.0,45325.0,45368.0,-43.0,45445.0,45555.0,-110.0,2.048,2.568,-0.52,0.23167,0.25805999999999996,-0.02638999999999997,0.9699570815450643,0.9696969696969697,0.00026011184809460186
29,125.0,116.0,45572.0,45555.0,17.0,45715.0,45777.0,-62.0,45952.0,45935.0,17.0,2.032,3.272,-1.2399999999999998,0.27566,0.27566,0.0,0.7526315789473684,0.8315789473684211,-0.07894736842105265
29,126.0,117.0,45952.0,45935.0,17.0,46220.0,46200.0,20.0,46349.0,46329.0,20.0,4.04,3.384,0.6560000000000001,0.31377999999999995,0.32844999999999996,-0.014670000000000016,0.649874055415617,0.6548223350253808,-0.004948279609763739
29,127.0,118.0,46349.0,46329.0,20.0,46617.0,46596.0,21.0,46762.0,46744.0,18.0,3.176,3.168,0.008000000000000007,0.30008999999999997,0.30008999999999997,0.0,0.7021791767554479,0.7132530120481928,-0.01107383529274486
29,128.0,119.0,46762.0,46744.0,18.0,46979.0,46999.0,-20.0,47162.0,47137.0,25.0,2.896,3.224,-0.3280000000000003,0.47507,0.47507,0.0,0.915,0.7022900763358779,0.2127099236641221
29,129.0,120.0,47162.0,47137.0,25.0,47369.0,47410.0,-41.0,47591.0,47582.0,9.0,3.12,3.288,-0.1679999999999997,0.37732,0.38514,-0.007819999999999994,0.965034965034965,0.7730337078651686,0.19200125716979644
29,130.0,121.0,47591.0,47582.0,9.0,47786.0,47769.0,17.0,48024.0,48017.0,7.0,3.336,2.872,0.46399999999999997,0.3392,0.33821999999999997,0.0009800000000000364,0.9006928406466512,0.8597701149425288,0.040922725704122476
29,131.0,122.0,48024.0,48017.0,7.0,48290.0,48266.0,24.0,48432.0,48416.0,16.0,4.032,3.976,0.05600000000000005,0.29325,0.29325,0.0,0.696078431372549,0.7518796992481203,-0.05580126787557127
29,132.0,123.0,48432.0,48416.0,16.0,48613.0,48666.0,-53.0,48857.0,48850.0,7.0,2.584,3.2,-0.6160000000000001,0.30205,0.30205,0.0,0.851764705882353,0.847926267281106,0.003838438601246996
29,135.0,126.0,49724.0,49708.0,16.0,49933.0,49898.0,35.0,50189.0,50177.0,12.0,3.936,2.8,1.1360000000000001,0.31084999999999996,0.31084999999999996,0.0,0.8989247311827957,0.8102345415778252,0.08869018960497055
29,136.0,127.0,50189.0,50177.0,12.0,50443.0,50418.0,25.0,50582.0,50572.0,10.0,4.08,4.16,-0.08000000000000007,0.37341,0.3831800000000001,-0.009770000000000056,0.7073791348600509,0.7797468354430379,-0.07236770058298703
29,137.0,128.0,50582.0,50572.0,10.0,50735.0,50779.0,-44.0,50966.0,50945.0,21.0,2.336,2.888,-0.552,0.37341,0.37341,0.0,0.796875,0.8900804289544236,-0.09320542895442363
29,138.0,129.0,50966.0,50945.0,21.0,51215.0,51194.0,21.0,51368.0,51360.0,8.0,3.84,3.32,0.52,0.33627000000000007,0.33627000000000007,0.0,0.7611940298507462,0.8,-0.0388059701492538
29,139.0,130.0,51368.0,51360.0,8.0,51553.0,51575.0,-22.0,51774.0,51770.0,4.0,2.704,3.048,-0.34399999999999986,0.34212999999999993,0.34212999999999993,0.0,0.9113300492610837,0.9512195121951219,-0.03988946293403817
29,141.0,131.0,51943.0,51770.0,173.0,52059.0,52040.0,19.0,52197.0,52186.0,11.0,0.936,3.72,-2.7840000000000003,0.35678999999999994,0.38122999999999996,-0.024440000000000017,0.9133858267716536,0.7019230769230769,0.21146274984857671
29,142.0,132.0,52197.0,52186.0,11.0,52441.0,52411.0,30.0,52590.0,52562.0,28.0,3.056,2.968,0.08800000000000008,0.44575,0.44672999999999996,-0.0009799999999999809,0.7582697201017812,0.8031914893617021,-0.044921769259920974
29,143.0,133.0,52590.0,52562.0,28.0,52711.0,52712.0,-1.0,52905.0,52883.0,22.0,2.16,2.408,-0.24799999999999978,0.27273000000000003,0.27273000000000003,0.0,0.7682539682539682,0.9345794392523364,-0.16632547099836825
29,144.0,134.0,52905.0,52883.0,22.0,53125.0,53123.0,2.0,53317.0,53297.0,20.0,3.312,3.288,0.02400000000000002,0.26002,0.26783999999999997,-0.007819999999999994,0.9320388349514563,0.8405797101449275,0.09145912480652885
29,145.0,135.0,53317.0,53297.0,20.0,53459.0,53492.0,-33.0,53749.0,53747.0,2.0,2.672,2.952,-0.2799999999999998,0.28251,0.28251,0.0,0.6574074074074074,0.8666666666666667,-0.20925925925925926
29,146.0,136.0,53749.0,53747.0,2.0,53945.0,53919.0,26.0,54182.0,54187.0,-5.0,3.888,3.416,0.472,0.29521,0.29521,0.0,0.9053117782909931,0.7818181818181819,0.12349359647281122
29,147.0,137.0,54182.0,54187.0,-5.0,54370.0,54358.0,12.0,54616.0,54610.0,6.0,3.4,3.512,-0.1120000000000001,0.28642,0.28642,0.0,0.8663594470046083,0.8085106382978724,0.05784880870673592
29,148.0,138.0,54616.0,54610.0,6.0,54787.0,54782.0,5.0,55005.0,54999.0,6.0,3.336,3.392,-0.05600000000000005,0.22874,0.22874,0.0,0.8791773778920309,0.884318766066838,-0.005141388174807138
29,149.0,139.0,55005.0,54999.0,6.0,55187.0,55198.0,-11.0,55458.0,55453.0,5.0,3.2,3.328,-0.12799999999999967,0.26393,0.261,0.002929999999999988,0.8035320088300221,0.8766519823788547,-0.0731199735488326
29,150.0,140.0,55458.0,55453.0,5.0,55597.0,55618.0,-21.0,55911.0,55902.0,9.0,3.28,3.36,-0.08000000000000007,0.30695,0.30695,0.0,0.6136865342163356,0.734966592427617,-0.1212800582112814
29,151.0,141.0,55911.0,55902.0,9.0,56057.0,56081.0,-24.0,56400.0,56397.0,3.0,3.68,3.704,-0.02400000000000002,0.23265,0.26588,-0.03323000000000001,0.5971370143149284,0.7232323232323232,-0.12609530891739484
29,152.0,142.0,56400.0,56397.0,3.0,56532.0,56561.0,-29.0,56838.0,56833.0,5.0,3.8,3.84,-0.040000000000000036,0.22286999999999998,0.22286999999999998,0.0,0.6027397260273972,0.7522935779816513,-0.14955385195425408
29,153.0,143.0,56838.0,56833.0,5.0,57037.0,57094.0,-57.0,57280.0,57253.0,27.0,4.04,4.264,-0.2240000000000002,0.20528,0.20528,0.0,0.9004524886877828,0.7571428571428571,0.1433096315449257
29,154.0,144.0,57280.0,57253.0,27.0,57481.0,57540.0,-59.0,57735.0,57699.0,36.0,3.552,3.568,-0.016000000000000014,1.0,1.0,0.0,0.8835164835164835,0.7130044843049328,0.1705119992115507
29,155.0,145.0,57735.0,57699.0,36.0,58238.0,58235.0,3.0,58407.0,58375.0,32.0,6.056,5.56,0.49600000000000044,0.37928,0.37928,0.0,0.5029761904761905,0.41420118343195267,0.0887750070442378
29,156.0,146.0,58407.0,58375.0,32.0,58595.0,58634.0,-39.0,58816.0,58803.0,13.0,2.856,3.192,-0.3360000000000003,0.21212,0.21212,0.0,0.9193154034229829,0.7897196261682243,0.12959577725475857
29,157.0,147.0,58816.0,58803.0,13.0,59003.0,59011.0,-8.0,59269.0,59256.0,13.0,3.264,3.016,0.24799999999999978,0.22972,0.22972,0.0,0.82560706401766,0.9183222958057395,-0.0927152317880795
29,158.0,148.0,59269.0,59256.0,13.0,59507.0,59514.0,-7.0,59607.0,59626.0,-19.0,4.032,4.024,0.008000000000000007,0.17986000000000002,0.19941,-0.019549999999999984,0.591715976331361,0.6054054054054054,-0.013689429074044468
30,2.0,1.0,398.0,345.0,53.0,679.0,678.0,1.0,883.0,838.0,45.0,3.784,3.824,-0.040000000000000036,1.2658589999999998,1.279769,-0.013910000000000089,0.8412371134020619,0.6490872210953347,0.1921498923067272
30,3.0,2.0,883.0,838.0,45.0,1127.0,1115.0,12.0,1303.0,1278.0,25.0,3.584,3.496,0.08800000000000008,1.2008899999999998,1.1854339999999999,0.015455999999999914,0.8380952380952381,0.740909090909091,0.09718614718614715
30,4.0,3.0,1303.0,1278.0,25.0,1489.0,1506.0,-17.0,1696.0,1711.0,-15.0,2.896,3.128,-0.2320000000000002,1.40188,1.43279,-0.030909999999999993,0.9465648854961832,0.9468822170900693,-0.0003173315938860277
30,5.0,4.0,1696.0,1711.0,-15.0,1859.0,1890.0,-31.0,2115.0,2068.0,47.0,2.96,3.072,-0.1120000000000001,1.43279,1.4281599999999999,0.004630000000000134,0.7780429594272076,0.9971988795518207,-0.21915592012461316
30,6.0,5.0,2115.0,2068.0,47.0,2333.0,2349.0,-16.0,2553.0,2506.0,47.0,3.792,3.672,0.11999999999999966,1.374062,1.380245,-0.00618300000000005,0.995433789954338,0.7168949771689498,0.27853881278538817
30,7.0,6.0,2553.0,2506.0,47.0,2841.0,2850.0,-9.0,3060.0,3008.0,52.0,4.064,4.008,0.05600000000000005,1.341605,1.298328,0.04327700000000001,0.863905325443787,0.6294820717131474,0.23442325373063955
30,8.0,7.0,3060.0,3008.0,52.0,3265.0,3261.0,4.0,3461.0,3403.0,58.0,3.392,3.288,0.10400000000000009,1.285903,1.302905,-0.01700199999999996,0.9775561097256857,0.718987341772152,0.2585687679535338
30,9.0,8.0,3461.0,3403.0,58.0,3676.0,3668.0,8.0,3887.0,3826.0,61.0,3.288,3.256,0.03200000000000003,1.267356,1.279721,-0.012365000000000181,0.9906103286384976,0.7470449172576832,0.24356541138081444
30,10.0,9.0,3887.0,3826.0,61.0,4111.0,4103.0,8.0,4302.0,4255.0,47.0,3.48,3.48,0.0,1.220993,1.220993,0.0,0.9204819277108434,0.7086247086247086,0.21185721908613475
30,11.0,10.0,4302.0,4255.0,47.0,4477.0,4482.0,-5.0,4677.0,4719.0,-42.0,2.928,3.032,-0.10400000000000009,1.174702,1.174702,0.0,0.9333333333333333,0.978448275862069,-0.0451149425287356
30,12.0,11.0,4677.0,4719.0,-42.0,4867.0,4880.0,-13.0,5075.0,5059.0,16.0,3.12,3.184,-0.06400000000000006,1.380245,1.346241,0.03400399999999992,0.9547738693467337,0.9470588235294117,0.007715045817321964
30,13.0,12.0,5075.0,5059.0,16.0,5257.0,5254.0,3.0,5448.0,5487.0,-39.0,3.12,2.992,0.1280000000000001,1.34315,1.34315,0.0,0.9758713136729222,0.9112149532710281,0.06465636040189415
30,14.0,13.0,5448.0,5487.0,-39.0,5637.0,5640.0,-3.0,5835.0,5800.0,35.0,3.04,3.088,-0.04800000000000004,1.321512,1.318421,0.003090999999999955,0.9767441860465116,0.9776357827476039,-0.0008915967010922898
30,15.0,14.0,5835.0,5800.0,35.0,6025.0,6018.0,7.0,6201.0,6214.0,-13.0,3.104,3.024,0.08000000000000007,1.3029709999999999,1.3029709999999999,0.0,0.9617486338797814,0.9468599033816425,0.01488873049813888
30,16.0,15.0,6201.0,6214.0,-13.0,6377.0,6388.0,-11.0,6542.0,6550.0,-8.0,2.816,2.96,-0.14400000000000013,1.49926,1.49926,0.0,0.967741935483871,0.9642857142857143,0.003456221198156695
30,17.0,16.0,6542.0,6550.0,-8.0,6665.0,6716.0,-51.0,6906.0,6902.0,4.0,2.304,2.624,-0.3200000000000003,1.58117,1.58117,0.0,0.6758241758241759,0.9431818181818182,-0.26735764235764237
30,18.0,17.0,6906.0,6902.0,4.0,7035.0,7084.0,-49.0,7278.0,7236.0,42.0,2.96,2.944,0.016000000000000014,1.58117,1.58117,0.0,0.6935483870967742,0.9101796407185628,-0.2166312536217886
30,21.0,18.0,7775.0,7735.0,40.0,8097.0,8095.0,2.0,8287.0,8238.0,49.0,4.56,4.216,0.3439999999999994,1.23339,1.3384900000000002,-0.1051000000000002,0.7421875,0.5685884691848906,0.1735990308151094
30,22.0,19.0,8287.0,8238.0,49.0,8639.0,8634.0,5.0,8838.0,8776.0,62.0,4.336,4.312,0.02400000000000002,1.187031,1.18394,0.003090999999999955,0.7223230490018149,0.5278810408921932,0.19444200810962164
30,23.0,20.0,8838.0,8776.0,62.0,9099.0,9103.0,-4.0,9294.0,9243.0,51.0,3.68,3.752,-0.07199999999999962,1.185431,1.185431,0.0,0.8552631578947368,0.5995717344753747,0.25569142341936213
30,24.0,21.0,9294.0,9243.0,51.0,9503.0,9514.0,-11.0,9711.0,9663.0,48.0,3.232,3.288,-0.055999999999999606,1.347787,1.332331,0.015456000000000136,0.9976019184652278,0.7095238095238094,0.2880781089414184
30,25.0,22.0,9711.0,9663.0,48.0,9929.0,9941.0,-12.0,10151.0,10202.0,-51.0,3.408,3.416,-0.008000000000000007,1.363243,1.363243,0.0,0.990909090909091,0.9684601113172542,0.022448979591836782
30,26.0,23.0,10151.0,10202.0,-51.0,10339.0,10351.0,-12.0,10559.0,10595.0,-36.0,3.28,3.28,0.0,1.298328,1.2998736,-0.0015456000000000358,0.9215686274509804,0.7582697201017812,0.16329890734919927
30,27.0,24.0,10559.0,10595.0,-36.0,10737.0,10747.0,-10.0,10947.0,10977.0,-30.0,3.184,3.168,0.016000000000000014,1.2998736,1.298328,0.0015456000000000358,0.9175257731958762,0.7958115183246073,0.12171425487126897
30,28.0,25.0,10947.0,10977.0,-30.0,11109.0,11128.0,-19.0,11306.0,11323.0,-17.0,2.976,3.048,-0.07200000000000006,1.32924,1.352424,-0.023184000000000093,0.9025069637883009,0.8728323699421965,0.02967459384610438
30,29.0,26.0,11306.0,11323.0,-17.0,11449.0,11491.0,-42.0,11706.0,11712.0,-6.0,2.72,2.904,-0.18399999999999972,1.377153,1.377153,0.0,0.7150000000000001,0.8637532133676092,-0.14875321336760916
30,30.0,27.0,11706.0,11712.0,-6.0,11859.0,11908.0,-49.0,12138.0,12094.0,44.0,3.28,3.336,-0.05600000000000005,1.52244,1.52244,0.0,0.7083333333333333,0.9738219895287958,-0.2654886561954626
30,31.0,28.0,12138.0,12094.0,44.0,12319.0,12348.0,-29.0,12568.0,12538.0,30.0,3.68,3.52,0.16000000000000014,1.51317,1.51317,0.0,0.8418604651162791,0.8558558558558559,-0.013995390739576785
30,32.0,29.0,12568.0,12538.0,30.0,12743.0,12788.0,-45.0,12922.0,12941.0,-19.0,3.392,3.52,-0.1280000000000001,1.57654,1.58117,-0.004629999999999912,0.9887005649717514,0.7593052109181142,0.2293953540536372
30,35.0,31.0,13299.0,13261.0,38.0,13465.0,13502.0,-37.0,13723.0,13684.0,39.0,3.584,3.344,0.2400000000000002,1.58117,1.58117,0.0,0.7830188679245282,0.8605200945626478,-0.07750122663811954
30,36.0,32.0,13723.0,13684.0,39.0,14060.0,14060.0,0.0,14249.0,14205.0,44.0,4.76,4.464,0.2959999999999994,1.2936999999999999,1.29524,-0.0015400000000000968,0.7186311787072244,0.5566218809980806,0.16200929770914374
