episode_id,subject,featuregraph_object_id,discordance_type,temporal_pattern,burst_id,burst_size,previous_featuregraph_object_id,next_featuregraph_object_id,start_index,start_time_seconds,peak_index,peak_time_seconds,end_index,end_time_seconds,peak_detection_index,peak_detection_time_seconds,peak_detection_latency_samples,peak_detection_latency_seconds,period_seconds,full_excursion,temporal_symmetry,annotation_status,excluded_by_ann1,excluded_by_ann2,excluded_by_both_annotators,retained_by_one_or_both_annotators,plateau_boundary_ambiguous,clinical_interpretation,sampling_rate_hz,construction,construction_version,comparator,is_complete,transition_complete,plateau_invalidated_complete,start_trough_transition_index,start_trough_start_index,start_trough_end_index,peak_transition_index,peak_start_index,peak_end_index,end_trough_transition_index,end_trough_start_index,end_trough_end_index,burst_number
bidmc-05-fg-0035,5,35,featuregraph_only,burst,bidmc-05-burst-005,21,34,36,7376.0,59.008,7378.0,59.024,7379.0,59.032,7478,59.824,100.0,0.8,0.024,0.0009699999999999986,0.6666666666666667,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,7377,7376,7377,7378,7378,7378,7380,7379,7380,5
bidmc-05-fg-0036,5,36,featuregraph_only,burst,bidmc-05-burst-005,21,35,37,7379.0,59.032,7381.0,59.048,7382.0,59.056,7481,59.848,100.0,0.8,0.024,0.0009800000000000086,0.6666666666666667,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,7380,7379,7380,7381,7381,7381,7382,7382,7382,5
bidmc-05-fg-0040,5,40,featuregraph_only,isolated,bidmc-05-burst-006,1,39,41,9166.0,73.328,9575.0,76.6,9626.0,77.008,9677,77.416,102.0,0.816,5.624,0.25709,0.22173913043478266,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,9208,9124,9208,9574,9574,9577,9626,9626,9626,6
bidmc-05-fg-0045,5,45,featuregraph_only,isolated,bidmc-05-burst-007,1,44,46,11573.0,92.584,11797.0,94.376,11851.0,94.808,11897,95.176,100.0,0.8,4.032,0.21603,0.38848920863309355,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,11612,11534,11612,11797,11797,11797,11851,11851,11851,7
bidmc-05-fg-0047,5,47,featuregraph_only,burst,bidmc-05-burst-008,2,46,48,12536.0,100.288,13025.0,104.2,13143.0,105.144,13128,105.024,103.0,0.824,6.008,0.25122,0.38879736408566723,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,12576,12496,12576,13023,13023,13028,13143,13143,13143,8
bidmc-05-fg-0048,5,48,featuregraph_only,burst,bidmc-05-burst-008,2,47,49,13143.0,105.144,13182.0,105.456,13229.0,105.832,13283,106.264,101.0,0.808,1.256,0.04691999999999999,0.9069767441860466,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,13143,13143,13143,13181,13181,13183,13229,13229,13229,8
bidmc-05-fg-0052,5,52,featuregraph_only,burst,bidmc-05-burst-009,2,51,53,15190.0,121.52,15393.0,123.144,15409.0,123.272,15495,123.96,102.0,0.816,3.8,0.1652,0.1461187214611872,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,15220,15160,15220,15391,15391,15395,15409,15409,15409,9
bidmc-05-fg-0053,5,53,featuregraph_only,burst,bidmc-05-burst-009,2,52,54,15409.0,123.272,15625.0,125.0,15809.0,126.472,15727,125.816,102.0,0.816,1.856,0.10752999999999999,0.92,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,15409,15409,15409,15624,15624,15627,15809,15809,15809,9
bidmc-05-fg-0055,5,55,featuregraph_only,burst,bidmc-05-burst-010,2,54,56,16345.0,130.76,16778.0,134.224,16931.0,135.448,16881,135.048,103.0,0.824,5.808,0.2434,0.5221843003412969,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,16386,16304,16386,16775,16775,16781,16932,16931,16932,10
bidmc-05-fg-0056,5,56,featuregraph_only,burst,bidmc-05-burst-010,2,55,57,16931.0,135.448,17018.0,136.144,17064.0,136.512,17120,136.96,102.0,0.816,1.92,0.030299999999999994,0.6917293233082706,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,16932,16931,16932,17017,17017,17020,17065,17064,17065,10
bidmc-05-fg-0059,5,59,featuregraph_only,isolated,bidmc-05-burst-011,1,58,60,17770.0,142.16,18093.0,144.744,18115.0,144.92,18195,145.56,102.0,0.816,4.896,0.24438,0.12753623188405794,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,17808,17732,17808,18091,18091,18095,18116,18115,18116,11
bidmc-05-fg-0062,5,62,featuregraph_only,burst,bidmc-05-burst-012,6,61,63,18928.0,151.424,19471.0,155.768,19519.0,156.152,19571,156.568,100.0,0.8,6.608,0.23851,0.1624365482233503,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,18966,18890,18966,19471,19471,19471,19519,19519,19519,12
bidmc-05-fg-0063,5,63,featuregraph_only,burst,bidmc-05-burst-012,6,62,64,19519.0,156.152,19624.0,156.992,19773.0,158.184,19727,157.816,103.0,0.824,1.224,0.041059999999999985,0.8267716535433071,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,19519,19519,19519,19622,19622,19627,19773,19773,19773,12
bidmc-05-fg-0064,5,64,featuregraph_only,burst,bidmc-05-burst-012,6,63,65,19773.0,158.184,19778.0,158.224,19818.0,158.544,19879,159.032,101.0,0.808,1.232,0.012709999999999999,0.2222222222222222,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,19773,19773,19773,19777,19777,19779,19818,19818,19818,12
bidmc-05-fg-0065,5,65,featuregraph_only,burst,bidmc-05-burst-012,6,64,66,19818.0,158.544,19930.0,159.44,20050.0,160.4,20032,160.256,102.0,0.816,1.216,0.04593999999999998,0.9655172413793104,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,19818,19818,19818,19929,19929,19932,20050,20050,20050,12
bidmc-05-fg-0066,5,66,featuregraph_only,burst,bidmc-05-burst-012,6,65,67,20050.0,160.4,20162.0,161.296,20203.0,161.624,20263,162.104,101.0,0.808,1.856,0.03616999999999998,0.5359477124183006,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,20050,20050,20050,20161,20161,20163,20203,20203,20203,12
bidmc-05-fg-0067,5,67,featuregraph_only,burst,bidmc-05-burst-012,6,66,68,20203.0,161.624,20458.0,163.664,20758.0,166.064,20669,165.352,211.0,1.688,2.368,1.0,0.9189189189189189,retained_by_both,False,False,False,True,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,20203,20203,20203,20347,20347,20569,20794,20722,20794,12
bidmc-05-fg-0069,5,69,featuregraph_only,isolated,bidmc-05-burst-013,1,68,70,21426.0,171.408,21543.0,172.344,21550.0,172.4,21645,173.16,102.0,0.816,2.472,0.06548999999999999,0.11290322580645162,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,21427,21426,21427,21542,21542,21545,21550,21550,21550,13
bidmc-05-fg-0072,5,72,featuregraph_only,isolated,bidmc-05-burst-014,1,71,73,22568.0,180.544,22611.0,180.888,22619.0,180.952,22713,181.704,102.0,0.816,1.232,0.027370000000000005,0.3137254901960784,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,22568,22568,22568,22610,22610,22613,22620,22619,22620,14
bidmc-05-fg-0076,5,76,featuregraph_only,isolated,bidmc-05-burst-015,1,75,77,25087.0,200.696,25338.0,202.704,25446.0,203.568,25440,203.52,102.0,0.816,4.248,0.22483,0.6016713091922006,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,25124,25050,25124,25337,25337,25340,25446,25446,25446,15
bidmc-05-fg-0079,5,79,featuregraph_only,isolated,bidmc-05-burst-016,1,78,80,26313.0,210.504,26802.0,214.416,26850.0,214.8,26903,215.224,101.0,0.808,6.16,0.2434,0.17877094972067042,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,26350,26276,26350,26801,26801,26803,26851,26850,26851,16
bidmc-05-fg-0082,5,82,featuregraph_only,burst,bidmc-05-burst-017,2,81,83,27719.0,221.752,28115.0,224.92,28218.0,225.744,28217,225.736,102.0,0.816,5.48,0.23754,0.4128256513026052,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,27756,27682,27756,28113,28113,28117,28218,28218,28218,17
bidmc-05-fg-0083,5,83,featuregraph_only,burst,bidmc-05-burst-017,2,82,84,28218.0,225.744,28425.0,227.4,28527.0,228.216,28525,228.2,100.0,0.8,2.48,0.03811999999999999,0.6601941747572815,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,28218,28218,28218,28425,28425,28425,28527,28527,28527,17
bidmc-05-fg-0088,5,88,featuregraph_only,burst,bidmc-05-burst-018,2,87,89,30344.0,242.752,30608.0,244.864,30625.0,245.0,30710,245.68,102.0,0.816,4.288,0.20919,0.12099644128113884,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,30380,30308,30380,30607,30607,30610,30625,30625,30625,18
bidmc-05-fg-0089,5,89,featuregraph_only,burst,bidmc-05-burst-018,2,88,90,30625.0,245.0,30762.0,246.096,30885.0,247.08,30863,246.904,101.0,0.808,1.232,0.07527,0.9461538461538461,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,30625,30625,30625,30761,30761,30763,30885,30885,30885,18
bidmc-05-fg-0092,5,92,featuregraph_only,isolated,bidmc-05-burst-019,1,91,93,31689.0,253.512,32147.0,257.176,32234.0,257.872,32249,257.992,102.0,0.816,5.88,0.24145,0.3192660550458716,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,31728,31650,31728,32145,32145,32149,32234,32234,32234,19
bidmc-05-fg-0094,5,94,featuregraph_only,isolated,bidmc-05-burst-020,1,93,95,32693.0,261.544,32951.0,263.608,33055.0,264.44,33051,264.408,100.0,0.8,3.92,0.23069,0.574585635359116,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,32712,32674,32712,32951,32951,32951,33056,33055,33056,20
bidmc-05-fg-0097,5,97,featuregraph_only,isolated,bidmc-05-burst-021,1,96,98,33696.0,269.568,33927.0,271.416,33976.0,271.808,34029,272.232,102.0,0.816,4.016,0.19746,0.35,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,33730,33662,33730,33925,33925,33929,33976,33976,33976,21
bidmc-05-fg-0102,5,102,featuregraph_only,burst,bidmc-05-burst-022,2,101,103,35987.0,287.896,36389.0,291.112,36511.0,292.088,36489,291.912,100.0,0.8,5.352,0.24536,0.46564885496183206,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,36028,35946,36028,36389,36389,36389,36511,36511,36511,22
bidmc-05-fg-0103,5,103,featuregraph_only,burst,bidmc-05-burst-022,2,102,104,36511.0,292.088,36778.0,294.224,36883.0,295.064,36879,295.032,101.0,0.808,3.112,0.11144000000000001,0.564516129032258,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,36511,36511,36511,36777,36777,36779,36883,36883,36883,22
bidmc-05-fg-0105,5,105,featuregraph_only,burst,bidmc-05-burst-023,4,104,106,37449.0,299.592,38077.0,304.616,38185.0,305.48,38178,305.424,101.0,0.808,7.336,0.24633,0.2934782608695652,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,37488,37410,37488,38077,38077,38078,38185,38185,38185,23
bidmc-05-fg-0106,5,106,featuregraph_only,burst,bidmc-05-burst-023,4,105,107,38185.0,305.48,38386.0,307.088,38439.0,307.512,38487,307.896,101.0,0.808,2.472,0.05181000000000002,0.4173228346456693,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,38185,38185,38185,38385,38385,38387,38439,38439,38439,23
bidmc-05-fg-0107,5,107,featuregraph_only,burst,bidmc-05-burst-023,4,106,108,38439.0,307.512,38799.0,310.392,39112.0,312.896,39031,312.248,232.0,1.856,3.304,1.0,0.9301634472511144,retained_by_both,False,False,False,True,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,38439,38439,38439,38667,38667,38931,39156,39068,39156,23
bidmc-05-fg-0108,5,108,featuregraph_only,burst,bidmc-05-burst-023,4,107,109,39112.0,312.896,39689.0,317.512,39962.0,319.696,39791,318.328,102.0,0.816,7.12,0.25709,0.6423529411764706,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,39156,39068,39156,39687,39687,39691,39962,39962,39962,23
bidmc-05-fg-0113,5,113,featuregraph_only,burst,bidmc-05-burst-024,2,112,114,41877.0,335.016,42197.0,337.576,42218.0,337.744,42298,338.384,101.0,0.808,4.856,0.22483,0.12316715542521994,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,41912,41842,41912,42196,42196,42198,42218,42218,42218,24
bidmc-05-fg-0114,5,114,featuregraph_only,burst,bidmc-05-burst-024,2,113,115,42218.0,337.744,42336.0,338.688,42391.0,339.128,42443,339.544,107.0,0.856,1.112,0.08211000000000002,0.6358381502890174,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,42218,42218,42218,42329,42329,42343,42392,42391,42392,24
bidmc-05-fg-0117,5,117,featuregraph_only,isolated,bidmc-05-burst-025,1,116,118,43184.0,345.472,43657.0,349.256,43671.0,349.368,43757,350.056,100.0,0.8,6.104,0.24536,0.05749486652977409,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,43222,43146,43222,43657,43657,43657,43672,43671,43672,25
bidmc-05-fg-0120,5,120,featuregraph_only,isolated,bidmc-05-burst-026,1,119,121,44428.0,355.424,44727.0,357.816,44744.0,357.952,44829,358.632,102.0,0.816,4.456,0.2346,0.10759493670886078,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,44454,44402,44454,44726,44726,44729,44745,44744,44745,26
bidmc-05-fg-0123,5,123,featuregraph_only,burst,bidmc-05-burst-027,5,122,124,45572.0,364.576,45847.0,366.776,45870.0,366.96,45949,367.592,102.0,0.816,4.52,0.20821,0.15436241610738255,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,45608,45536,45608,45845,45845,45849,45870,45870,45870,27
bidmc-05-fg-0124,5,124,featuregraph_only,burst,bidmc-05-burst-027,5,123,125,45870.0,366.96,45995.0,367.96,45997.0,367.976,46095,368.76,100.0,0.8,1.184,0.07526,0.03149606299212604,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,45870,45870,45870,45995,45995,45995,45997,45997,45997,27
bidmc-05-fg-0125,5,125,featuregraph_only,burst,bidmc-05-burst-027,5,124,126,45997.0,367.976,46099.0,368.792,46289.0,370.312,46201,369.608,102.0,0.816,0.832,0.07331000000000001,0.6986301369863014,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,45997,45997,45997,46097,46097,46101,46289,46289,46289,27
bidmc-05-fg-0126,5,126,featuregraph_only,burst,bidmc-05-burst-027,5,125,127,46289.0,370.312,46309.0,370.472,46352.0,370.816,46409,371.272,100.0,0.8,1.68,0.017600000000000005,0.6349206349206349,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,46289,46289,46289,46309,46309,46309,46353,46352,46353,27
bidmc-05-fg-0127,5,127,featuregraph_only,burst,bidmc-05-burst-027,5,126,128,46352.0,370.816,46493.0,371.944,46591.0,372.728,46593,372.744,100.0,0.8,1.472,0.06939999999999999,0.8200836820083682,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,46353,46352,46353,46493,46493,46493,46591,46591,46591,27
bidmc-05-fg-0130,5,130,featuregraph_only,burst,bidmc-05-burst-028,2,129,131,47252.0,378.016,47498.0,379.984,47549.0,380.392,47600,380.8,102.0,0.816,4.336,0.22287,0.3434343434343434,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,47290,47214,47290,47496,47496,47500,47550,47549,47550,28
bidmc-05-fg-0131,5,131,featuregraph_only,burst,bidmc-05-burst-028,2,130,132,47549.0,380.392,47808.0,382.464,47925.0,383.4,47911,383.288,103.0,0.824,2.48,0.08894999999999997,0.6223404255319149,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,47550,47549,47550,47806,47806,47811,47925,47925,47925,28
bidmc-05-fg-0133,5,133,featuregraph_only,isolated,bidmc-05-burst-029,1,132,134,48434.0,387.472,48879.0,391.032,49067.0,392.536,48981,391.848,102.0,0.816,5.736,0.24731,0.5939968404423381,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,48466,48402,48466,48877,48877,48881,49068,49067,49068,29
bidmc-05-fg-0135,5,135,featuregraph_only,isolated,bidmc-05-burst-030,1,134,136,49282.0,394.256,49530.0,396.24,49822.0,398.576,49753,398.024,223.0,1.784,2.104,1.0,0.9185185185185185,retained_by_both,False,False,False,True,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,49282,49282,49282,49407,49407,49653,49856,49788,49856,30
bidmc-05-fg-0137,5,137,featuregraph_only,burst,bidmc-05-burst-031,5,136,138,50119.0,400.952,50240.0,401.92,50305.0,402.44,50341,402.728,101.0,0.808,0.968,0.05376,0.6989247311827957,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,50130,50108,50130,50239,50239,50241,50306,50305,50306,31
bidmc-05-fg-0138,5,138,featuregraph_only,burst,bidmc-05-burst-031,5,137,139,50305.0,402.44,50308.0,402.464,50312.0,402.496,50410,403.28,102.0,0.816,0.544,0.0019500000000000073,0.8571428571428572,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,50306,50305,50306,50307,50307,50310,50314,50311,50314,31
bidmc-05-fg-0139,5,139,featuregraph_only,burst,bidmc-05-burst-031,5,138,140,50312.0,402.496,50317.0,402.536,50321.0,402.568,50419,403.352,102.0,0.816,0.072,0.0009799999999999809,0.8888888888888888,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,50314,50311,50314,50315,50315,50319,50323,50320,50323,31
bidmc-05-fg-0140,5,140,featuregraph_only,burst,bidmc-05-burst-031,5,139,141,50321.0,402.568,50325.0,402.6,50329.0,402.632,50427,403.416,102.0,0.816,0.064,0.003909999999999997,1.0,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,50323,50320,50323,50324,50324,50327,50331,50328,50331,31
bidmc-05-fg-0141,5,141,featuregraph_only,burst,bidmc-05-burst-031,5,140,142,50329.0,402.632,50334.0,402.672,50338.0,402.704,50436,403.488,102.0,0.816,0.072,0.005860000000000004,0.8888888888888888,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,50331,50328,50331,50332,50332,50336,50340,50337,50340,31
bidmc-05-fg-0143,5,143,featuregraph_only,isolated,bidmc-05-burst-032,1,142,144,50831.0,406.648,51020.0,408.16,51041.0,408.328,51121,408.968,101.0,0.808,3.448,0.20235,0.19999999999999996,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,50864,50798,50864,51019,51019,51021,51041,51041,51041,32
bidmc-05-fg-0146,5,146,featuregraph_only,isolated,bidmc-05-burst-033,1,145,147,51985.0,415.88,52218.0,417.744,52260.0,418.08,52319,418.552,101.0,0.808,4.12,0.20039,0.3054545454545454,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,52022,51948,52022,52218,52218,52219,52260,52260,52260,33
