subject,featuregraph_object_id,start_index,peak_index,end_index,is_complete,period_seconds,full_excursion,temporal_symmetry,transition_complete,plateau_boundary_ambiguous,plateau_invalidated_complete,start_trough_transition_index,start_trough_start_index,start_trough_end_index,peak_transition_index,peak_start_index,peak_end_index,end_trough_transition_index,end_trough_start_index,end_trough_end_index,peak_detection_index,peak_detection_latency_samples,peak_detection_latency_seconds,excluded_by_ann1,excluded_by_ann2,excluded_by_both_annotators
26,43,16108.0,16141.0,16190.0,True,2.288,0.19355,0.8048780487804879,True,False,False,16108,16108,16108,16139,16139,16143,16190,16190,16190,16243,102.0,0.816,True,True,True
26,45,16524.0,16554.0,16600.0,True,1.648,0.18474999999999997,0.7894736842105263,True,False,False,16524,16524,16524,16553,16553,16556,16601,16600,16601,16656,102.0,0.816,True,True,True
26,54,19585.0,19697.0,19920.0,True,1.048,0.66178,0.6686567164179105,True,False,False,19585,19585,19585,19696,19696,19698,19920,19920,19920,19798,101.0,0.808,False,False,False
26,66,24457.0,24648.0,24904.0,True,2.88,1.0,0.854586129753915,True,False,False,24457,24457,24457,24579,24579,24717,24904,24904,24904,24817,169.0,1.352,False,False,False
26,74,27681.0,27702.0,27777.0,True,1.744,0.17986000000000002,0.4375,True,False,False,27681,27681,27681,27702,27702,27703,27777,27777,27777,27803,101.0,0.808,True,True,True
26,75,27777.0,27947.0,28145.0,True,1.96,0.8514200000000001,0.9239130434782609,True,False,False,27777,27777,27777,27893,27893,28001,28145,28145,28145,28101,154.0,1.232,False,False,False
26,78,28855.0,29049.0,29304.0,True,3.104,1.0,0.8641425389755011,True,False,False,28855,28855,28855,29011,29011,29087,29304,29304,29304,29187,138.0,1.104,False,False,False
26,79,29304.0,29468.0,29684.0,True,3.352,1.0,0.8631578947368421,True,False,False,29304,29304,29304,29435,29435,29501,29684,29684,29684,29601,133.0,1.064,False,False,False
26,80,29684.0,29766.0,29770.0,True,2.384,0.09775,0.09302325581395354,True,False,False,29684,29684,29684,29765,29765,29767,29770,29770,29770,29867,101.0,0.808,True,True,True
26,99,38401.0,38450.0,38481.0,True,2.968,0.04887,0.775,True,False,False,38401,38401,38401,38449,38449,38451,38481,38481,38481,38551,101.0,0.808,True,True,True
26,101,38965.0,39080.0,39106.0,True,3.408,0.11827999999999997,0.36879432624113473,True,False,False,38965,38965,38965,39079,39079,39081,39106,39106,39106,39181,101.0,0.808,True,True,True
26,103,39567.0,39605.0,39617.0,True,2.592,0.03616999999999998,0.48,True,False,False,39568,39567,39568,39605,39605,39605,39617,39617,39617,39705,100.0,0.8,True,True,True
26,127,49656.0,49805.0,49860.0,True,4.216,0.07429,0.5392156862745099,True,False,False,49656,49656,49656,49804,49804,49806,49860,49860,49860,49906,101.0,0.808,True,True,True
26,130,50672.0,50696.0,50819.0,True,2.848,0.14369,0.326530612244898,True,False,False,50672,50672,50672,50695,50695,50697,50820,50819,50820,50797,101.0,0.808,True,True,True
26,132,51394.0,51447.0,51503.0,True,3.256,0.29228,0.9724770642201834,True,False,False,51394,51394,51394,51446,51446,51448,51503,51503,51503,51548,101.0,0.808,True,True,True
26,134,51772.0,51803.0,51914.0,True,1.136,0.58358,0.43661971830985913,True,False,False,51772,51772,51772,51803,51803,51803,51914,51914,51914,51903,100.0,0.8,True,True,True
26,136,52167.0,52192.0,52319.0,True,1.28,0.67742,0.32894736842105265,True,False,False,52167,52167,52167,52191,52191,52193,52319,52319,52319,52293,101.0,0.808,True,True,True
26,139,53057.0,53063.0,53187.0,True,1.2,0.82502,0.09230769230769231,True,False,False,53057,53057,53057,53062,53062,53065,53187,53187,53187,53165,102.0,0.816,True,True,True
26,150,57456.0,57652.0,57887.0,True,3.32,0.698925,0.9095127610208816,True,False,False,57456,57456,57456,57651,57651,57653,57887,57887,57887,57753,101.0,0.808,False,False,False
26,155,59590.0,59732.0,59878.0,True,2.504,1.0,0.9861111111111112,True,False,False,59590,59590,59590,59693,59693,59771,59878,59878,59878,59871,139.0,1.112,False,False,False
27,1,98.0,380.0,629.0,True,,0.28932,0.9378531073446328,True,False,False,98,98,98,379,379,381,629,629,629,481,101.0,0.808,False,False,False
27,9,5232.0,5624.0,5924.0,True,5.496,0.267959,0.8670520231213873,True,False,False,5233,5232,5233,5615,5615,5634,5925,5924,5925,5734,110.0,0.88,True,False,False
27,10,5924.0,6313.0,6610.0,True,5.512,0.28543999999999997,0.8658892128279884,True,False,False,5925,5924,5925,6311,6311,6315,6611,6610,6611,6415,102.0,0.816,False,True,False
27,15,9413.0,9641.0,9649.0,True,3.984,0.219422,0.06779661016949157,True,False,False,9413,9413,9413,9639,9639,9643,9650,9649,9650,9743,102.0,0.816,True,True,True
27,18,10744.0,10975.0,11011.0,True,4.264,0.205822,0.2696629213483146,True,False,False,10744,10744,10744,10971,10971,10979,11011,11011,11011,11079,104.0,0.832,True,True,True
27,23,13486.0,13939.0,14199.0,True,6.08,0.27961,0.729312762973352,True,False,False,13487,13486,13487,13935,13935,13943,14199,14199,14199,14043,104.0,0.832,True,False,False
27,28,17055.0,17291.0,17309.0,True,3.696,0.141747,0.1417322834645669,True,False,False,17056,17055,17056,17291,17291,17291,17310,17309,17310,17391,100.0,0.8,True,True,True
27,29,17309.0,17486.0,17757.0,True,1.56,0.203884,0.7901785714285714,True,False,False,17310,17309,17310,17428,17428,17545,17757,17757,17757,17645,159.0,1.272,False,False,False
27,30,17757.0,17944.0,18050.0,True,3.664,0.145631,0.7235494880546075,True,False,False,17757,17757,17757,17941,17941,17947,18051,18050,18051,18047,103.0,0.824,True,True,True
27,32,18442.0,18653.0,18694.0,True,3.608,0.12427200000000001,0.32539682539682535,True,False,False,18443,18442,18443,18651,18651,18655,18695,18693,18695,18755,102.0,0.816,False,True,False
27,35,19514.0,19619.0,19759.0,True,1.936,0.165049,0.8571428571428572,True,False,False,19514,19514,19514,19616,19616,19622,19760,19759,19760,19722,103.0,0.824,True,True,True
27,38,21181.0,21431.0,21504.0,True,4.6,0.159221,0.4520123839009288,True,False,False,21182,21181,21182,21430,21430,21433,21505,21504,21505,21533,102.0,0.816,True,True,True
27,40,21797.0,21952.0,22086.0,True,2.648,0.161162,0.9273356401384083,True,False,False,21797,21797,21797,21951,21951,21953,22087,22086,22087,22053,101.0,0.808,True,True,True
27,42,22433.0,22663.0,22707.0,True,3.544,0.097087,0.3211678832116789,True,False,False,22434,22433,22434,22663,22663,22663,22707,22707,22707,22763,100.0,0.8,True,True,True
27,43,22707.0,22708.0,22709.0,True,0.36,0.0,1.0,True,False,False,22707,22707,22707,22708,22708,22708,22709,22709,22709,22808,100.0,0.8,True,True,True
27,44,22709.0,22710.0,22711.0,True,0.016,0.0,1.0,True,False,False,22709,22709,22709,22710,22710,22710,22711,22711,22711,22810,100.0,0.8,True,True,True
27,45,22711.0,22712.0,22713.0,True,0.016,0.0019410000000000052,1.0,True,False,False,22711,22711,22711,22712,22712,22712,22714,22713,22714,22812,100.0,0.8,True,True,True
27,46,22713.0,22715.0,22716.0,True,0.024,0.0,0.6666666666666667,True,False,False,22714,22713,22714,22715,22715,22715,22716,22716,22716,22815,100.0,0.8,True,True,True
27,47,22716.0,22717.0,22718.0,True,0.016,0.0,1.0,True,False,False,22716,22716,22716,22717,22717,22717,22718,22718,22718,22817,100.0,0.8,True,True,True
27,48,22718.0,22719.0,22720.0,True,0.016,0.0,1.0,True,False,False,22718,22718,22718,22719,22719,22719,22720,22720,22720,22819,100.0,0.8,True,True,True
27,49,22720.0,22721.0,22722.0,True,0.016,0.0,1.0,True,False,False,22720,22720,22720,22721,22721,22721,22722,22722,22722,22821,100.0,0.8,True,True,True
27,50,22722.0,22723.0,22724.0,True,0.016,0.0,1.0,True,False,False,22722,22722,22722,22723,22723,22723,22724,22724,22724,22823,100.0,0.8,True,True,True
27,52,23079.0,23324.0,23364.0,True,3.528,0.22912300000000002,0.2807017543859649,True,False,False,23079,23079,23079,23323,23323,23325,23365,23364,23365,23425,101.0,0.808,True,True,True
27,54,23719.0,23939.0,23978.0,True,3.672,0.201945,0.3011583011583011,True,False,False,23719,23719,23719,23938,23938,23941,23979,23977,23979,24041,102.0,0.816,True,True,True
27,57,24722.0,24786.0,25045.0,True,2.024,0.21942,0.39628482972136225,True,False,False,24723,24722,24723,24785,24785,24787,25045,25045,25045,24887,101.0,0.808,False,False,False
27,65,28550.0,28779.0,28854.0,True,4.16,0.24271500000000001,0.493421052631579,True,False,False,28551,28550,28551,28778,28778,28781,28854,28854,28854,28881,102.0,0.816,True,True,True
27,66,28854.0,28855.0,28857.0,True,0.608,0.0019399999999999834,0.6666666666666667,True,False,False,28854,28854,28854,28855,28855,28856,28857,28857,28857,28956,101.0,0.808,True,True,True
27,67,28857.0,28859.0,28861.0,True,0.032,0.0038799999999999946,1.0,True,False,False,28857,28857,28857,28858,28858,28860,28861,28861,28861,28960,101.0,0.808,True,True,True
27,68,28861.0,28862.0,28864.0,True,0.024,0.0038800000000000223,0.6666666666666667,True,False,False,28861,28861,28861,28862,28862,28863,28864,28864,28864,28963,101.0,0.808,True,True,True
27,69,28864.0,28867.0,28871.0,True,0.04,0.0019399999999999973,0.8571428571428572,True,False,False,28864,28864,28864,28865,28865,28870,28871,28871,28871,28970,103.0,0.824,True,True,True
27,70,28871.0,28872.0,28874.0,True,0.04,0.0038799999999999946,0.6666666666666667,True,False,False,28871,28871,28871,28872,28872,28873,28874,28874,28874,28973,101.0,0.808,True,True,True
27,71,28874.0,28876.0,28878.0,True,0.032,0.007759999999999989,1.0,True,False,False,28874,28874,28874,28875,28875,28877,28878,28878,28878,28977,101.0,0.808,True,True,True
27,72,28878.0,28879.0,28881.0,True,0.024,0.005819999999999992,0.6666666666666667,True,False,False,28878,28878,28878,28879,28879,28880,28881,28881,28881,28980,101.0,0.808,False,True,False
27,76,30594.0,30825.0,30852.0,True,3.592,0.20776300000000003,0.2093023255813954,True,False,False,30594,30594,30594,30825,30825,30825,30852,30852,30852,30925,100.0,0.8,True,True,True
27,78,30853.0,30963.0,31263.0,True,0.88,0.23688900000000002,0.5365853658536586,True,False,False,30854,30853,30854,30961,30961,30966,31264,31263,31264,31066,103.0,0.824,False,False,False
27,79,31263.0,31498.0,31522.0,True,4.28,0.192235,0.1853281853281853,True,False,False,31264,31263,31264,31497,31497,31500,31522,31522,31522,31600,102.0,0.816,True,True,True
27,86,34488.0,34587.0,34869.0,True,2.04,0.29709,0.5196850393700787,True,False,False,34488,34488,34488,34587,34587,34587,34869,34869,34869,34687,100.0,0.8,True,False,False
27,88,35371.0,35483.0,35721.0,True,1.88,0.248546,0.64,True,False,False,35382,35361,35382,35482,35482,35484,35723,35720,35723,35584,101.0,0.808,True,False,False
27,91,36762.0,36874.0,37159.0,True,1.144,0.26019000000000003,0.5642317380352645,True,False,False,36764,36761,36764,36873,36873,36875,37159,37159,37159,36975,101.0,0.808,True,False,False
27,93,37796.0,37828.0,37894.0,True,3.848,0.058253000000000006,0.653061224489796,True,False,False,37797,37796,37797,37825,37825,37831,37894,37894,37894,37931,103.0,0.824,True,True,True
27,94,37894.0,38080.0,38210.0,True,2.016,0.11068,0.8227848101265822,True,False,False,37894,37894,37894,38078,38078,38083,38210,38210,38210,38183,103.0,0.824,True,True,True
27,96,38535.0,38768.0,38876.0,True,2.824,0.22913,0.6334310850439883,True,False,False,38536,38535,38536,38767,38767,38769,38876,38876,38876,38869,101.0,0.808,True,True,True
27,98,39237.0,39397.0,39421.0,True,2.984,0.14563,0.26086956521739135,True,False,False,39237,39237,39237,39397,39397,39397,39422,39420,39422,39497,100.0,0.8,True,True,True
27,99,39421.0,39706.0,40071.0,True,2.472,0.18058600000000002,0.8769230769230769,True,False,False,39422,39420,39422,39705,39705,39707,40071,40071,40071,39807,101.0,0.808,True,False,False
27,100,40071.0,40242.0,40306.0,True,4.288,0.186409,0.5446808510638298,True,False,False,40071,40071,40071,40242,40242,40243,40307,40306,40307,40343,101.0,0.808,True,True,True
27,105,42502.0,42570.0,42848.0,True,1.64,0.22524300000000003,0.3930635838150289,True,False,False,42502,42502,42502,42519,42519,42621,42848,42848,42848,42721,151.0,1.208,True,False,False
27,109,44262.0,44659.0,44976.0,True,5.904,0.40970999999999996,0.8879551820728291,True,False,False,44262,44262,44262,44658,44658,44661,44976,44976,44976,44761,102.0,0.816,False,False,False
27,112,45892.0,46021.0,46397.0,True,1.032,0.33010199999999995,0.5108910891089109,True,False,False,45904,45881,45904,46020,46020,46023,46401,46393,46401,46123,102.0,0.816,False,True,False
27,116,47788.0,48152.0,48454.0,True,5.416,0.322326,0.9069069069069069,True,False,False,47788,47788,47788,48151,48151,48153,48454,48454,48454,48253,101.0,0.808,True,False,False
27,129,57173.0,57554.0,57610.0,True,6.232,0.739806,0.25629290617848965,True,False,False,57173,57173,57173,57553,57553,57555,57610,57610,57610,57655,101.0,0.808,True,False,False
27,133,58440.0,58507.0,58533.0,True,1.72,1.6641000000000001,0.5591397849462365,True,False,False,58440,58440,58440,58507,58507,58507,58533,58533,58533,58607,100.0,0.8,True,True,True
27,135,58868.0,58873.0,58877.0,True,1.28,0.09126999999999999,0.8888888888888888,True,False,False,58869,58868,58869,58870,58870,58876,58878,58877,58878,58976,103.0,0.824,True,True,True
27,138,59137.0,59237.0,59371.0,True,1.944,1.08738,0.8547008547008547,True,False,False,59137,59137,59137,59237,59237,59237,59371,59371,59371,59337,100.0,0.8,True,False,False
27,139,59371.0,59459.0,59564.0,True,1.776,0.73204,0.9119170984455959,True,False,False,59371,59371,59371,59459,59459,59459,59564,59564,59564,59559,100.0,0.8,True,False,False
28,1,98.0,241.0,420.0,True,,1.0,0.8881987577639752,True,False,False,98,98,98,187,187,295,420,420,420,395,154.0,1.232,False,False,False
28,48,19341.0,19515.0,19720.0,True,2.968,1.0,0.9182058047493403,True,False,False,19341,19341,19341,19463,19463,19567,19720,19720,19720,19667,152.0,1.216,False,False,False
28,49,19720.0,19749.0,19797.0,True,1.872,0.14858,0.7532467532467533,True,False,False,19720,19720,19720,19747,19747,19751,19797,19797,19797,19851,102.0,0.816,True,True,True
28,54,21265.0,21340.0,21379.0,True,1.96,0.71065,0.6842105263157895,True,False,False,21265,21265,21265,21339,21339,21341,21379,21379,21379,21441,101.0,0.808,True,True,True
28,100,39509.0,39532.0,39566.0,True,1.952,0.021505,0.8070175438596492,True,False,False,39509,39509,39509,39531,39531,39533,39566,39566,39566,39633,101.0,0.808,True,True,True
29,1,98.0,228.0,403.0,True,,0.33920000000000006,0.8524590163934427,True,False,False,98,98,98,227,227,229,403,403,403,329,101.0,0.808,False,False,False
29,6,2096.0,2249.0,2275.0,True,2.736,0.30694,0.2905027932960894,True,False,False,2096,2096,2096,2246,2246,2253,2275,2275,2275,2353,104.0,0.832,True,True,True
29,27,9625.0,9763.0,10033.0,True,2.12,0.3695,0.6764705882352942,True,False,False,9625,9625,9625,9763,9763,9763,10033,10033,10033,9863,100.0,0.8,False,False,False
29,28,10033.0,10173.0,10421.0,True,3.28,0.33138,0.7216494845360825,True,False,False,10033,10033,10033,10173,10173,10173,10421,10421,10421,10273,100.0,0.8,False,False,False
29,32,11641.0,11751.0,11955.0,True,2.024,0.27175,0.7006369426751593,True,False,False,11641,11641,11641,11749,11749,11754,11955,11955,11955,11854,103.0,0.824,False,False,False
29,39,14394.0,14578.0,14847.0,True,3.296,0.32355999999999996,0.8123620309050773,True,False,False,14394,14394,14394,14576,14576,14581,14847,14847,14847,14681,103.0,0.824,True,False,False
29,45,16939.0,17081.0,17117.0,True,2.936,0.24634,0.4044943820224719,True,False,False,16939,16939,16939,17080,17080,17082,17117,17117,17117,17182,101.0,0.808,True,True,True
29,52,19267.0,19393.0,19602.0,True,2.704,0.33528,0.7522388059701492,True,False,False,19267,19267,19267,19391,19391,19395,19602,19602,19602,19495,102.0,0.816,False,False,False
29,55,20168.0,20182.0,20273.0,True,1.016,0.29912099999999997,0.2666666666666667,True,False,False,20168,20168,20168,20179,20179,20185,20273,20273,20273,20285,103.0,0.824,False,True,False
29,61,22016.0,22134.0,22386.0,True,2.0,0.41544899999999996,0.6378378378378378,True,False,False,22016,22016,22016,22133,22133,22135,22386,22386,22386,22235,101.0,0.808,True,False,False
29,74,27245.0,27422.0,27662.0,True,3.336,0.2913,0.8489208633093526,True,False,False,27245,27245,27245,27421,27421,27424,27662,27662,27662,27524,102.0,0.816,True,False,False
29,75,27662.0,27808.0,28070.0,True,3.088,0.412514,0.7156862745098039,True,False,False,27662,27662,27662,27807,27807,27809,28071,28070,28071,27909,101.0,0.808,True,False,False
29,79,29063.0,29074.0,29202.0,True,1.032,0.27859,0.15827338129496404,True,False,False,29063,29063,29063,29070,29070,29078,29203,29202,29203,29178,104.0,0.832,False,True,False
29,87,31973.0,32116.0,32128.0,True,3.544,0.28251000000000004,0.1548387096774193,True,False,False,31973,31973,31973,32115,32115,32118,32128,32128,32128,32218,102.0,0.816,False,True,False
29,91,33133.0,33272.0,33556.0,True,2.856,0.35874,0.657210401891253,True,False,False,33133,33133,33133,33271,33271,33273,33556,33556,33556,33373,101.0,0.808,False,False,False
29,95,34774.0,34923.0,35165.0,True,2.656,0.32355999999999996,0.7621483375959079,True,False,False,34774,34774,34774,34922,34922,34925,35165,35165,35165,35025,102.0,0.816,False,False,False
29,102,37427.0,37554.0,37824.0,True,2.6,0.35582,0.6397984886649875,True,False,False,37427,37427,37427,37553,37553,37556,37824,37824,37824,37656,102.0,0.816,False,False,False
29,104,38247.0,38385.0,38644.0,True,2.672,0.36069999999999997,0.6952141057934509,True,False,False,38247,38247,38247,38385,38385,38385,38644,38644,38644,38485,100.0,0.8,False,False,False
29,119,44135.0,44142.0,44229.0,True,1.048,0.29325999999999997,0.14893617021276595,True,False,False,44135,44135,44135,44141,44141,44143,44229,44229,44229,44243,101.0,0.808,True,True,True
29,124,45445.0,45461.0,45572.0,True,1.048,0.25024,0.25196850393700787,True,False,False,45445,45445,45445,45461,45461,45461,45572,45572,45572,45561,100.0,0.8,True,True,True
29,133,48857.0,49033.0,49265.0,True,3.352,0.397849,0.8627450980392157,True,False,False,48857,48857,48857,49033,49033,49033,49265,49265,49265,49133,100.0,0.8,False,False,False
29,134,49265.0,49442.0,49724.0,True,3.272,0.29717,0.7712418300653595,True,False,False,49265,49265,49265,49441,49441,49444,49724,49724,49724,49544,102.0,0.816,False,False,False
30,1,98.0,206.0,397.0,True,,1.250415,0.7224080267558528,True,False,False,98,98,98,206,206,207,398,397,398,307,101.0,0.808,False,False,False
30,19,7278.0,7318.0,7346.0,True,1.856,0.010819999999999996,0.8235294117647058,True,False,False,7278,7278,7278,7318,7318,7319,7346,7346,7346,7419,101.0,0.808,True,True,True
30,20,7346.0,7565.0,7775.0,True,1.976,1.58117,0.9790209790209791,True,False,False,7346,7346,7346,7527,7527,7603,7775,7775,7775,7703,138.0,1.104,False,False,False
30,77,30619.0,30683.0,30702.0,True,2.08,0.10509700000000001,0.45783132530120485,True,False,False,30619,30619,30619,30681,30681,30685,30702,30702,30702,30785,102.0,0.816,True,True,True
30,78,30702.0,30890.0,31090.0,True,1.656,1.0587824,0.9690721649484536,True,False,False,30702,30702,30702,30889,30889,30891,31090,31090,31090,30991,101.0,0.808,False,False,False
31,1,98.0,128.0,316.0,True,,1.0,0.27522935779816515,True,False,False,98,98,98,100,100,156,316,316,316,256,128.0,1.024,False,False,False
31,5,1503.0,1622.0,1668.0,True,2.448,0.30792,0.5575757575757576,True,False,False,1503,1503,1503,1622,1622,1622,1668,1668,1668,1722,100.0,0.8,True,True,True
31,19,6802.0,6839.0,6869.0,True,1.608,0.13782999999999998,0.8955223880597015,True,False,False,6803,6802,6803,6838,6838,6840,6869,6869,6869,6940,101.0,0.808,True,True,True
31,30,10727.0,10919.0,11156.0,True,2.92,0.903226,0.8951048951048951,True,False,False,10728,10727,10728,10900,10900,10938,11156,11156,11156,11038,119.0,0.952,False,False,False
31,39,14360.0,14382.0,14407.0,True,1.488,0.12414999999999998,0.9361702127659575,True,False,False,14360,14360,14360,14382,14382,14383,14407,14407,14407,14483,101.0,0.808,True,True,True
31,42,15140.0,15185.0,15229.0,True,1.64,0.16227,0.9887640449438202,True,False,False,15140,15140,15140,15184,15184,15186,15229,15229,15229,15286,101.0,0.808,True,True,True
31,45,16027.0,16079.0,16092.0,True,1.784,0.1916,0.4,True,False,False,16027,16027,16027,16078,16078,16080,16092,16092,16092,16180,101.0,0.808,True,True,True
31,49,17284.0,17326.0,17384.0,True,1.56,0.18278999999999998,0.84,True,False,False,17284,17284,17284,17326,17326,17326,17384,17384,17384,17426,100.0,0.8,True,True,True
31,50,17384.0,17592.0,17795.0,True,2.128,0.910068,0.9878345498783455,True,False,False,17384,17384,17384,17574,17574,17610,17795,17795,17795,17710,118.0,0.944,False,False,False
31,62,22175.0,22198.0,22249.0,True,1.544,0.15249999999999997,0.6216216216216216,True,False,False,22175,22175,22175,22198,22198,22198,22249,22249,22249,22298,100.0,0.8,True,True,True
31,64,22609.0,22660.0,22695.0,True,1.672,0.19159999999999996,0.813953488372093,True,False,False,22609,22609,22609,22660,22660,22660,22695,22695,22695,22760,100.0,0.8,True,True,True
31,65,22695.0,22852.0,23047.0,True,1.536,0.82404,0.8920454545454546,True,False,False,22695,22695,22695,22851,22851,22854,23047,23047,23047,22954,102.0,0.816,False,False,False
31,66,23047.0,23113.0,23123.0,True,2.088,0.22677999999999998,0.26315789473684215,True,False,False,23047,23047,23047,23112,23112,23114,23124,23123,23124,23214,101.0,0.808,True,True,True
31,71,24763.0,24982.0,25130.0,True,3.368,0.8641300000000001,0.8065395095367848,True,False,False,24763,24763,24763,24966,24966,24998,25130,25130,25130,25098,116.0,0.928,False,False,False
31,72,25130.0,25177.0,25236.0,True,1.56,0.19746000000000002,0.8867924528301887,True,False,False,25130,25130,25130,25177,25177,25178,25237,25236,25237,25278,101.0,0.808,True,True,True
31,75,26001.0,26175.0,26373.0,True,2.968,0.912023,0.935483870967742,True,False,False,26001,26001,26001,26160,26160,26190,26373,26373,26373,26290,115.0,0.92,False,False,False
31,77,26785.0,26803.0,26813.0,True,1.456,0.10166999999999998,0.7142857142857143,True,False,False,26785,26785,26785,26802,26802,26804,26813,26813,26813,26904,101.0,0.808,True,True,True
31,90,31536.0,31584.0,31630.0,True,1.656,0.17595,0.9787234042553191,True,False,False,31537,31536,31537,31584,31584,31584,31631,31630,31631,31684,100.0,0.8,True,True,True
31,95,33275.0,33311.0,33361.0,True,1.536,0.16618000000000002,0.8372093023255813,True,False,False,33275,33275,33275,33310,33310,33312,33361,33361,33361,33412,101.0,0.808,True,True,True
31,96,33361.0,33572.0,33737.0,True,2.088,0.909091,0.8776595744680851,True,False,False,33361,33361,33361,33566,33566,33578,33737,33737,33737,33678,106.0,0.848,False,False,False
31,114,40628.0,40684.0,40725.0,True,2.04,0.17302000000000003,0.845360824742268,True,False,False,40628,40628,40628,40684,40684,40684,40726,40725,40726,40784,100.0,0.8,True,True,True
31,119,42263.0,42312.0,42330.0,True,2.096,0.21700999999999998,0.5373134328358209,True,False,False,42263,42263,42263,42312,42312,42312,42331,42330,42331,42412,100.0,0.8,True,True,True
33,1,298.0,460.0,497.0,True,,0.85142,0.371859296482412,True,False,False,298,298,298,459,459,462,497,497,497,562,102.0,0.816,True,True,True
33,3,860.0,1003.0,1032.0,True,3.008,0.81329,0.33720930232558144,True,False,False,860,860,860,1003,1003,1003,1032,1032,1032,1103,100.0,0.8,True,True,True
33,5,1386.0,1532.0,1548.0,True,2.824,0.6393,0.19753086419753085,True,False,False,1386,1386,1386,1531,1531,1533,1548,1548,1548,1633,101.0,0.808,True,True,True
33,8,2404.0,2542.0,2568.0,True,2.864,0.626587,0.31707317073170727,True,False,False,2404,2404,2404,2541,2541,2543,2568,2568,2568,2643,101.0,0.808,True,True,True
33,12,4064.0,4259.0,4300.0,True,3.36,0.869987,0.34745762711864403,True,False,False,4065,4064,4065,4259,4259,4259,4300,4300,4300,4359,100.0,0.8,True,True,True
33,14,4677.0,4885.0,4889.0,True,3.608,0.821117,0.037735849056603765,True,False,False,4677,4677,4677,4885,4885,4885,4889,4889,4889,4985,100.0,0.8,True,True,True
33,16,5252.0,5436.0,5472.0,True,3.272,0.88465,0.32727272727272727,True,False,False,5252,5252,5252,5436,5436,5437,5472,5472,5472,5537,101.0,0.808,True,True,True
33,18,5830.0,5995.0,6020.0,True,3.144,0.90518,0.26315789473684215,True,False,False,5830,5830,5830,5995,5995,5995,6020,6020,6020,6095,100.0,0.8,True,True,True
33,21,7061.0,7305.0,7376.0,True,4.472,1.0,0.45079365079365075,True,False,False,7061,7061,7061,7295,7295,7315,7415,7337,7415,7415,110.0,0.88,False,True,False
33,23,7695.0,7947.0,7950.0,True,3.856,0.80938,0.02352941176470591,True,False,False,7695,7695,7695,7947,7947,7947,7950,7950,7950,8047,100.0,0.8,True,True,True
33,25,8323.0,8500.0,8512.0,True,3.304,0.762464,0.12698412698412698,True,False,False,8323,8323,8323,8499,8499,8502,8512,8512,8512,8602,102.0,0.816,True,True,True
33,27,8883.0,9025.0,9053.0,True,2.984,0.692084,0.3294117647058824,True,False,False,8883,8883,8883,9025,9025,9026,9053,9053,9053,9126,101.0,0.808,True,True,True
33,29,9433.0,9585.0,9630.0,True,3.056,0.646137,0.4568527918781726,True,False,False,9433,9433,9433,9585,9585,9585,9630,9630,9630,9685,100.0,0.8,True,True,True
33,31,10003.0,10159.0,10189.0,True,3.104,0.739979,0.32258064516129037,True,False,False,10003,10003,10003,10159,10159,10160,10189,10189,10189,10260,101.0,0.808,True,True,True
33,34,11070.0,11236.0,11253.0,True,3.296,0.6754690000000001,0.18579234972677594,True,False,False,11070,11070,11070,11235,11235,11238,11253,11253,11253,11338,102.0,0.816,True,True,True
33,36,11600.0,11774.0,11794.0,True,3.096,0.698927,0.20618556701030932,True,False,False,11600,11600,11600,11773,11773,11775,11794,11794,11794,11875,101.0,0.808,True,True,True
33,38,12177.0,12344.0,12359.0,True,3.224,0.676438,0.1648351648351648,True,False,False,12178,12177,12178,12344,12344,12345,12359,12359,12359,12445,101.0,0.808,True,True,True
33,40,12727.0,12919.0,12958.0,True,3.4,0.844579,0.33766233766233766,True,False,False,12728,12727,12728,12918,12918,12921,12958,12958,12958,13021,102.0,0.816,True,True,True
33,43,13813.0,13942.0,13959.0,True,2.536,0.82796,0.23287671232876717,True,False,False,13813,13813,13813,13941,13941,13943,13959,13959,13959,14043,101.0,0.808,True,True,True
33,45,14313.0,14503.0,14567.0,True,3.288,0.9951124,0.5039370078740157,True,False,False,14313,14313,14313,14493,14493,14513,14613,14521,14613,14613,110.0,0.88,True,True,True
33,50,16844.0,17180.0,17565.0,True,4.544,1.0,0.9320388349514563,True,False,False,16845,16844,16845,17097,17097,17263,17565,17565,17565,17363,183.0,1.464,False,False,False
33,51,17565.0,17735.0,17762.0,True,4.44,0.76833,0.2741116751269036,True,False,False,17565,17565,17565,17734,17734,17737,17762,17762,17762,17837,102.0,0.816,True,True,True
33,53,18122.0,18297.0,18350.0,True,3.232,0.865107,0.4649122807017544,True,False,False,18122,18122,18122,18297,18297,18297,18350,18350,18350,18397,100.0,0.8,True,True,True
33,55,18697.0,18861.0,18917.0,True,3.04,0.8084070000000001,0.509090909090909,True,False,False,18697,18697,18697,18861,18861,18861,18917,18917,18917,18961,100.0,0.8,True,True,True
33,57,19266.0,19419.0,19446.0,True,2.936,0.864122,0.30000000000000004,True,False,False,19266,19266,19266,19419,19419,19420,19446,19446,19446,19520,101.0,0.808,True,True,True
33,59,19818.0,20004.0,20047.0,True,3.424,0.9247299999999999,0.37554585152838427,True,False,False,19819,19818,19819,20003,20003,20005,20047,20047,20047,20105,101.0,0.808,True,True,True
