source_subject,source_record,construction,featuregraph_object_id,start_index,peak_index,end_index,is_complete,period_seconds,full_excursion,temporal_symmetry,transition_complete,plateau_boundary_ambiguous,plateau_invalidated_complete,start_trough_transition_index,start_trough_start_index,start_trough_end_index,peak_transition_index,peak_start_index,peak_end_index,end_trough_transition_index,end_trough_start_index,end_trough_end_index,peak_detection_index,peak_detection_latency_samples,peak_detection_latency_seconds
s00052,3238451_0005,envelope_plateau,130,29921.0,29923.0,29925.0,True,0.032,0.0,1.0,True,False,False,29921,29921,29921,29922,29922,29924,29925,29925,29925,30024,101.0,0.808
s00052,3238451_0005,envelope_plateau,133,30305.0,30381.0,30474.0,True,2.76,0.22386223862238622,0.8994082840236687,True,False,False,30305,30305,30305,30381,30381,30381,30474,30474,30474,30481,100.0,0.8
s00052,3238451_0005,envelope_plateau,137,31388.0,31501.0,31542.0,True,1.792,0.5153751537515375,0.5324675324675325,True,False,False,31388,31388,31388,31501,31501,31501,31543,31542,31543,31601,100.0,0.8
s00052,3238451_0005,envelope_plateau,138,31542.0,31704.0,31872.0,True,1.624,1.2583025830258303,0.9818181818181818,True,False,False,31543,31542,31543,31693,31693,31715,31872,31872,31872,31815,111.0,0.888
s00052,3238451_0005,envelope_plateau,139,31872.0,32186.0,32406.0,True,3.856,1.2583025830258303,0.8239700374531835,True,False,False,31872,31872,31872,32073,32073,32299,32406,32406,32406,32399,213.0,1.704
s00052,3238451_0005,envelope_plateau,140,32406.0,32429.0,32536.0,True,1.944,0.8597785977859779,0.3538461538461538,True,False,False,32406,32406,32406,32429,32429,32429,32536,32536,32536,32529,100.0,0.8
s00052,3238451_0005,envelope_plateau,142,32931.0,32961.0,33081.0,True,1.296,0.8487084870848709,0.4,True,False,False,32931,32931,32931,32961,32961,32961,33081,33081,33081,33061,100.0,0.8
s00052,3238451_0005,envelope_plateau,143,33081.0,33115.0,33327.0,True,1.232,0.24231242312423124,0.2764227642276422,True,False,False,33081,33081,33081,33115,33115,33115,33334,33320,33334,33215,100.0,0.8
s00052,3238451_0005,envelope_plateau,146,34447.0,34567.0,34593.0,True,3.216,0.7060270602706027,0.3561643835616438,True,False,False,34447,34447,34447,34567,34567,34567,34593,34593,34593,34667,100.0,0.8
s00052,3238451_0005,envelope_plateau,148,35028.0,35518.0,35857.0,True,6.04,1.2583025830258303,0.8178528347406514,True,False,False,35032,35024,35032,35407,35407,35629,35857,35857,35857,35729,211.0,1.688
s00052,3238451_0005,envelope_plateau,150,36324.0,36356.0,36474.0,True,1.912,0.34440344403444034,0.42666666666666664,True,False,False,36324,36324,36324,36355,36355,36357,36474,36474,36474,36457,101.0,0.808
s00052,3238451_0005,envelope_plateau,151,36474.0,36508.0,36520.0,True,1.216,0.1722017220172202,0.5217391304347826,True,False,False,36474,36474,36474,36507,36507,36509,36521,36520,36521,36609,101.0,0.808
s00052,3238451_0005,envelope_plateau,152,36520.0,36736.0,36926.0,True,1.824,0.7958179581795819,0.9359605911330049,True,False,False,36521,36520,36521,36736,36736,36737,36926,36926,36926,36837,101.0,0.808
s00052,3238451_0005,envelope_plateau,153,36926.0,36969.0,36986.0,True,1.864,0.35424354243542433,0.5666666666666667,True,False,False,36926,36926,36926,36969,36969,36970,36986,36986,36986,37070,101.0,0.808
s00052,3238451_0005,envelope_plateau,157,37862.0,38149.0,38164.0,True,4.504,1.0947109471094711,0.09933774834437081,True,False,False,37862,37862,37862,38149,38149,38149,38164,38164,38164,38249,100.0,0.8
s00052,3238451_0005,envelope_plateau,162,39403.0,39437.0,39558.0,True,1.36,0.23616236162361626,0.43870967741935485,True,False,False,39404,39403,39404,39437,39437,39438,39558,39558,39558,39538,101.0,0.808
s00052,3238451_0005,envelope_plateau,163,39558.0,39661.0,39705.0,True,1.792,0.1783517835178352,0.5986394557823129,True,False,False,39558,39558,39558,39661,39661,39661,39705,39705,39705,39761,100.0,0.8
s00052,3238451_0005,envelope_plateau,164,39705.0,39809.0,39917.0,True,1.184,0.2103321033210332,0.9811320754716981,True,False,False,39705,39705,39705,39809,39809,39810,39917,39917,39917,39910,101.0,0.808
s00052,3238451_0005,envelope_plateau,168,40762.0,41055.0,41187.0,True,3.536,1.2583025830258303,0.6211764705882352,True,False,False,40762,40762,40762,40935,40935,41175,41188,41186,41188,41275,220.0,1.76
s00052,3238451_0005,envelope_plateau,169,41187.0,41189.0,41191.0,True,1.072,0.022140221402214055,1.0,True,False,False,41188,41186,41188,41189,41189,41189,41192,41190,41192,41289,100.0,0.8
s00052,3238451_0005,envelope_plateau,170,41191.0,41193.0,41195.0,True,0.032,0.012300123001230068,1.0,True,False,False,41192,41190,41192,41193,41193,41193,41196,41194,41196,41293,100.0,0.8
s00052,3238451_0005,envelope_plateau,171,41195.0,41197.0,41200.0,True,0.032,0.004920049200491938,0.8,True,False,False,41196,41194,41196,41197,41197,41198,41201,41199,41201,41298,101.0,0.808
s00052,3238451_0005,envelope_plateau,172,41200.0,41202.0,41204.0,True,0.04,0.01599015990159902,1.0,True,False,False,41201,41199,41201,41202,41202,41202,41205,41203,41205,41302,100.0,0.8
s00052,3238451_0005,envelope_plateau,173,41204.0,41206.0,41208.0,True,0.032,0.01599015990159902,1.0,True,False,False,41205,41203,41205,41206,41206,41206,41209,41207,41209,41306,100.0,0.8
s00052,3238451_0005,envelope_plateau,174,41208.0,41210.0,41212.0,True,0.032,0.013530135301352941,1.0,True,False,False,41209,41207,41209,41210,41210,41210,41213,41211,41213,41310,100.0,0.8
s00052,3238451_0005,envelope_plateau,175,41212.0,41214.0,41217.0,True,0.032,0.0036900369003689537,0.8,True,False,False,41213,41211,41213,41214,41214,41215,41218,41216,41218,41315,101.0,0.808
s00052,3238451_0005,envelope_plateau,176,41217.0,41219.0,41221.0,True,0.04,0.01599015990159902,1.0,True,False,False,41218,41216,41218,41219,41219,41219,41222,41220,41222,41319,100.0,0.8
s00052,3238451_0005,envelope_plateau,177,41221.0,41223.0,41225.0,True,0.032,0.03936039360393606,1.0,True,False,False,41222,41220,41222,41223,41223,41223,41226,41224,41226,41323,100.0,0.8
s00052,3238451_0005,envelope_plateau,178,41225.0,41227.0,41229.0,True,0.032,0.07872078720787212,1.0,True,False,False,41226,41224,41226,41227,41227,41227,41231,41228,41231,41327,100.0,0.8
s00052,3238451_0005,envelope_plateau,179,41229.0,41232.0,41234.0,True,0.04,0.09717097170971711,0.8,True,False,False,41231,41228,41231,41232,41232,41232,41235,41233,41235,41332,100.0,0.8
s00052,3238451_0005,envelope_plateau,180,41234.0,41236.0,41238.0,True,0.032,0.10947109471094707,1.0,True,False,False,41235,41233,41235,41236,41236,41236,41239,41237,41239,41336,100.0,0.8
s00052,3238451_0005,envelope_plateau,181,41238.0,41240.0,41242.0,True,0.032,0.14145141451414517,1.0,True,False,False,41239,41237,41239,41240,41240,41240,41243,41241,41243,41340,100.0,0.8
s00052,3238451_0005,envelope_plateau,182,41242.0,41244.0,41247.0,True,0.032,0.17589175891758918,0.8,True,False,False,41243,41241,41243,41244,41244,41245,41248,41246,41248,41345,101.0,0.808
s00052,3238451_0005,envelope_plateau,183,41247.0,41249.0,41251.0,True,0.04,0.0947109471094711,1.0,True,False,False,41248,41246,41248,41249,41249,41249,41252,41250,41252,41349,100.0,0.8
s00052,3238451_0005,envelope_plateau,184,41251.0,41253.0,41255.0,True,0.032,0.06150061500615006,1.0,True,False,False,41252,41250,41252,41253,41253,41253,41256,41254,41256,41353,100.0,0.8
s00052,3238451_0005,envelope_plateau,185,41255.0,41257.0,41259.0,True,0.032,0.014760147601476009,1.0,True,False,False,41256,41254,41256,41257,41257,41257,41260,41258,41260,41357,100.0,0.8
s00052,3238451_0005,envelope_plateau,186,41259.0,41261.0,41264.0,True,0.032,0.07749077490774908,0.8,True,False,False,41260,41258,41260,41261,41261,41262,41265,41263,41265,41362,101.0,0.808
s00052,3238451_0005,envelope_plateau,187,41264.0,41266.0,41268.0,True,0.04,0.10578105781057809,1.0,True,False,False,41265,41263,41265,41266,41266,41266,41269,41267,41269,41366,100.0,0.8
s00052,3238451_0005,envelope_plateau,188,41268.0,41270.0,41272.0,True,0.032,0.1660516605166052,1.0,True,False,False,41269,41267,41269,41270,41270,41270,41273,41271,41273,41370,100.0,0.8
s00052,3238451_0005,envelope_plateau,189,41272.0,41274.0,41275.0,True,0.032,0.06273062730627305,0.6666666666666667,True,False,False,41273,41271,41273,41274,41274,41274,41275,41275,41275,41374,100.0,0.8
s00052,3238451_0005,envelope_plateau,191,41434.0,41497.0,41554.0,True,1.552,0.8437884378843789,0.95,True,False,False,41434,41434,41434,41497,41497,41497,41554,41554,41554,41597,100.0,0.8
s00052,3238451_0005,envelope_plateau,193,41841.0,41865.0,41872.0,True,1.36,0.4723247232472325,0.4516129032258065,True,False,False,41841,41841,41841,41865,41865,41866,41872,41872,41872,41966,101.0,0.808
s00052,3238451_0005,envelope_plateau,197,43057.0,43063.0,43103.0,True,2.408,0.10824108241082411,0.26086956521739135,True,False,False,43057,43057,43057,43063,43063,43063,43104,43103,43104,43163,100.0,0.8
s00052,3238451_0005,envelope_plateau,202,44597.0,44611.0,44775.0,True,0.992,0.6322263222632226,0.1573033707865169,True,False,False,44597,44597,44597,44611,44611,44611,44775,44775,44775,44711,100.0,0.8
s00052,3238451_0005,envelope_plateau,208,46841.0,46959.0,47069.0,True,3.12,0.39606396063960636,0.9649122807017544,True,False,False,46841,46841,46841,46959,46959,46959,47069,47069,47069,47059,100.0,0.8
s00052,3238451_0005,envelope_plateau,212,48069.0,48081.0,48283.0,True,1.312,0.6715867158671587,0.11214953271028039,True,False,False,48069,48069,48069,48080,48080,48082,48283,48283,48283,48182,101.0,0.808
s00052,3238451_0005,envelope_plateau,218,49841.0,49873.0,49912.0,True,1.568,0.3800738007380074,0.9014084507042254,True,False,False,49841,49841,49841,49873,49873,49873,49912,49912,49912,49973,100.0,0.8
s00052,3238451_0005,envelope_plateau,219,49912.0,50083.0,50262.0,True,1.68,1.2583025830258303,0.9771428571428571,True,False,False,49912,49912,49912,50049,50049,50117,50262,50262,50262,50217,134.0,1.072
s00052,3238451_0005,envelope_plateau,228,53557.0,53668.0,53674.0,True,2.976,0.3198031980319803,0.10256410256410253,True,False,False,53557,53557,53557,53667,53667,53669,53675,53674,53675,53769,101.0,0.808
s00052,3238451_0005,envelope_plateau,230,54077.0,54268.0,54524.0,True,3.592,0.38868388683886834,0.854586129753915,True,False,False,54077,54077,54077,54267,54267,54269,54524,54524,54524,54369,101.0,0.808
s00052,3238451_0005,envelope_plateau,231,54524.0,54572.0,54615.0,True,2.432,0.25338253382533826,0.945054945054945,True,False,False,54524,54524,54524,54571,54571,54574,54616,54615,54616,54674,102.0,0.816
s00052,3238451_0005,envelope_plateau,233,55044.0,55057.0,55106.0,True,1.112,0.6863468634686347,0.4193548387096774,True,False,False,55045,55044,55045,55057,55057,55057,55106,55106,55106,55157,100.0,0.8
s00052,3238451_0005,envelope_plateau,237,55998.0,56109.0,56228.0,True,2.464,0.45264452644526443,0.9652173913043478,True,False,False,55998,55998,55998,56109,56109,56109,56228,56228,56228,56209,100.0,0.8
s00052,3238451_0005,envelope_plateau,240,56917.0,56974.0,57309.0,True,1.288,0.5252152521525215,0.2908163265306123,True,False,False,56918,56917,56918,56973,56973,56976,57309,57309,57309,57076,102.0,0.816
s00052,3238451_0005,envelope_plateau,242,57549.0,57584.0,57696.0,True,1.136,0.3677736777367774,0.47619047619047616,True,False,False,57549,57549,57549,57583,57583,57585,57697,57696,57697,57685,101.0,0.808
s00052,3238451_0005,envelope_plateau,243,57696.0,57741.0,57858.0,True,1.256,0.6359163591635917,0.5555555555555556,True,False,False,57697,57696,57697,57741,57741,57741,57858,57858,57858,57841,100.0,0.8
s00052,3238451_0005,envelope_plateau,246,58869.0,58974.0,59394.0,True,1.232,1.1279212792127922,0.4,True,False,False,58869,58869,58869,58973,58973,58975,59394,59394,59394,59075,101.0,0.808
s00076,3924340_0004,envelope,1,98.0,123.0,225.0,True,,0.2287390029325513,0.39370078740157477,,,,,,,,,,,,,,,
s00076,3924340_0004,envelope,2,225.0,293.0,340.0,True,1.36,0.22189638318670576,0.817391304347826,,,,,,,,,,,,,,,
s00076,3924340_0004,envelope,3,340.0,445.0,484.0,True,1.216,0.23558162267839688,0.5416666666666667,,,,,,,,,,,,,,,
s00076,3924340_0004,envelope,4,484.0,603.0,656.0,True,1.264,0.22287390029325513,0.6162790697674418,,,,,,,,,,,,,,,
s00076,3924340_0004,envelope,5,656.0,805.0,938.0,True,1.616,0.34995112414467255,0.9432624113475178,,,,,,,,,,,,,,,
s00076,3924340_0004,envelope,8,1268.0,1373.0,1496.0,True,0.896,0.906158357771261,0.9210526315789473,,,,,,,,,,,,,,,
s00076,3924340_0004,envelope,9,1496.0,1593.0,1614.0,True,1.76,0.14662756598240473,0.35593220338983056,,,,,,,,,,,,,,,
s00076,3924340_0004,envelope,10,1614.0,1739.0,1908.0,True,1.168,0.8220918866080156,0.8503401360544218,,,,,,,,,,,,,,,
s00076,3924340_0004,envelope,11,1908.0,1960.0,2068.0,True,1.768,0.4056695992179863,0.65,,,,,,,,,,,,,,,
s00076,3924340_0004,envelope,17,3440.0,3521.0,3632.0,True,1.768,0.4398826979472141,0.84375,,,,,,,,,,,,,,,
s00076,3924340_0004,envelope,23,4907.0,5110.0,5263.0,True,1.648,0.7644183773216031,0.8595505617977528,,,,,,,,,,,,,,,
s00076,3924340_0004,envelope,24,5263.0,5287.0,5401.0,True,1.416,0.49462365591397855,0.34782608695652173,,,,,,,,,,,,,,,
s00076,3924340_0004,envelope,49,11969.0,12033.0,12265.0,True,2.304,1.0,0.43243243243243246,,,,,,,,,,,,,,,
s00076,3924340_0004,envelope,50,12265.0,12323.0,12557.0,True,2.32,1.0,0.3972602739726028,,,,,,,,,,,,,,,
s00076,3924340_0004,envelope,51,12557.0,12615.0,12865.0,True,2.336,1.0,0.37662337662337664,,,,,,,,,,,,,,,
s00076,3924340_0004,envelope,55,13703.0,13770.0,14023.0,True,2.248,1.0,0.41874999999999996,,,,,,,,,,,,,,,
s00076,3924340_0004,envelope,56,14023.0,14085.0,14319.0,True,2.52,1.0,0.41891891891891897,,,,,,,,,,,,,,,
s00076,3924340_0004,envelope,59,14857.0,14923.0,15173.0,True,2.088,1.0,0.4177215189873418,,,,,,,,,,,,,,,
s00076,3924340_0004,envelope,65,16691.0,16805.0,17057.0,True,2.56,1.0,0.6229508196721312,,,,,,,,,,,,,,,
s00076,3924340_0004,envelope,68,17723.0,17841.0,18093.0,True,1.992,1.0,0.6378378378378378,,,,,,,,,,,,,,,
s00076,3924340_0004,envelope,71,18684.0,18821.0,18964.0,True,2.032,1.0,0.9785714285714285,,,,,,,,,,,,,,,
s00076,3924340_0004,envelope,72,18964.0,19035.0,19066.0,True,1.712,0.43010752688172044,0.607843137254902,,,,,,,,,,,,,,,
s00076,3924340_0004,envelope,98,25301.0,25385.0,25408.0,True,1.664,0.17497556207233628,0.4299065420560748,,,,,,,,,,,,,,,
s00076,3924340_0004,envelope,99,25408.0,25553.0,25560.0,True,1.344,0.4408602150537635,0.09210526315789469,,,,,,,,,,,,,,,
s00076,3924340_0004,envelope,100,25560.0,25709.0,25797.0,True,1.248,0.48484848484848486,0.7426160337552743,,,,,,,,,,,,,,,
s00076,3924340_0004,envelope,106,27282.0,27379.0,27382.0,True,2.104,0.25219941348973607,0.06000000000000005,,,,,,,,,,,,,,,
s00076,3924340_0004,envelope,107,27382.0,27605.0,27684.0,True,1.808,0.5513196480938416,0.5231788079470199,,,,,,,,,,,,,,,
s00076,3924340_0004,envelope,108,27684.0,27801.0,27820.0,True,1.568,0.6559139784946236,0.27941176470588236,,,,,,,,,,,,,,,
s00076,3924340_0004,envelope,110,28161.0,28187.0,28211.0,True,1.44,0.09579667644183776,0.96,,,,,,,,,,,,,,,
s00076,3924340_0004,envelope,111,28211.0,28323.0,28499.0,True,1.088,0.47702834799608995,0.7777777777777778,,,,,,,,,,,,,,,
s00076,3924340_0004,envelope,112,28499.0,28641.0,29047.0,True,2.544,0.772238514173998,0.5182481751824817,,,,,,,,,,,,,,,
s00076,3924340_0004,envelope,113,29047.0,29054.0,29108.0,True,3.304,0.4887585532746823,0.2295081967213115,,,,,,,,,,,,,,,
s00076,3924340_0004,envelope,124,31576.0,31681.0,31888.0,True,1.088,0.989247311827957,0.6730769230769231,,,,,,,,,,,,,,,
s00076,3924340_0004,envelope,133,34053.0,34277.0,34483.0,True,3.456,0.729227761485826,0.958139534883721,,,,,,,,,,,,,,,
s00076,3924340_0004,envelope,137,36019.0,36155.0,36463.0,True,6.672,1.0,0.6126126126126126,,,,,,,,,,,,,,,
s00076,3924340_0004,envelope,144,37956.0,38161.0,38641.0,True,2.624,1.0,0.5985401459854014,,,,,,,,,,,,,,,
s00076,3924340_0004,envelope,145,38641.0,38663.0,39070.0,True,4.016,0.9902248289345064,0.10256410256410253,,,,,,,,,,,,,,,
s00076,3924340_0004,envelope,146,39070.0,39177.0,39199.0,True,4.112,0.176930596285435,0.3410852713178295,,,,,,,,,,,,,,,
s00076,3924340_0004,envelope,155,41578.0,41643.0,41712.0,True,1.456,0.29423264907135877,0.9701492537313433,,,,,,,,,,,,,,,
s00076,3924340_0004,envelope,158,42271.0,42281.0,42429.0,True,1.536,1.0,0.12658227848101267,,,,,,,,,,,,,,,
s00076,3924340_0004,envelope,161,43048.0,43241.0,43680.0,True,4.016,1.0,0.610759493670886,,,,,,,,,,,,,,,
s00076,3924340_0004,envelope,162,43680.0,43860.0,44147.0,True,4.952,0.9081133919843598,0.7708779443254818,,,,,,,,,,,,,,,
s00076,3924340_0004,envelope,163,44147.0,44205.0,44316.0,True,2.76,0.20332355816226785,0.6863905325443787,,,,,,,,,,,,,,,
s00076,3924340_0004,envelope,164,44316.0,44455.0,44477.0,True,2.0,0.17399804496578689,0.27329192546583847,,,,,,,,,,,,,,,
s00076,3924340_0004,envelope,165,44477.0,44585.0,44596.0,True,1.04,0.18572825024437928,0.18487394957983194,,,,,,,,,,,,,,,
s00076,3924340_0004,envelope,167,44782.0,44893.0,45212.0,True,1.184,1.0,0.5162790697674419,,,,,,,,,,,,,,,
s00076,3924340_0004,envelope,168,45212.0,45429.0,45795.0,True,4.288,1.0,0.7444253859348199,,,,,,,,,,,,,,,
s00076,3924340_0004,envelope,172,46824.0,46925.0,46941.0,True,1.968,0.07624633431085043,0.27350427350427353,,,,,,,,,,,,,,,
s00076,3924340_0004,envelope,173,46941.0,47137.0,47210.0,True,1.696,0.21114369501466276,0.5427509293680297,,,,,,,,,,,,,,,
s00076,3924340_0004,envelope,180,49053.0,49073.0,49246.0,True,1.256,0.1652003910068426,0.20725388601036265,,,,,,,,,,,,,,,
s00076,3924340_0004,envelope,191,51784.0,52085.0,52648.0,True,3.424,1.0,0.6967592592592593,,,,,,,,,,,,,,,
s00076,3924340_0004,envelope,195,53369.0,53473.0,53563.0,True,2.432,0.12903225806451613,0.9278350515463918,,,,,,,,,,,,,,,
s00076,3924340_0004,envelope,201,55069.0,55169.0,55248.0,True,2.416,0.08015640273704791,0.88268156424581,,,,,,,,,,,,,,,
s00076,3924340_0004,envelope,205,56069.0,56184.0,56330.0,True,2.136,0.2561094819159335,0.8812260536398467,,,,,,,,,,,,,,,
s00076,3924340_0004,envelope,217,59182.0,59209.0,59339.0,True,1.784,0.3225806451612903,0.3439490445859873,,,,,,,,,,,,,,,
s00076,3924340_0004,envelope_plateau,1,98.0,123.0,225.0,True,,0.2287390029325513,0.39370078740157477,True,False,False,98,98,98,123,123,123,225,225,225,223,100.0,0.8
s00076,3924340_0004,envelope_plateau,2,225.0,294.0,340.0,True,1.368,0.22189638318670576,0.8,True,False,False,225,225,225,293,293,295,340,340,340,395,101.0,0.808
s00076,3924340_0004,envelope_plateau,3,340.0,445.0,484.0,True,1.208,0.23558162267839688,0.5416666666666667,True,False,False,340,340,340,445,445,445,484,484,484,545,100.0,0.8
s00076,3924340_0004,envelope_plateau,4,484.0,605.0,656.0,True,1.28,0.22287390029325513,0.5930232558139534,True,False,False,484,484,484,603,603,607,656,656,656,707,102.0,0.816
s00076,3924340_0004,envelope_plateau,5,656.0,806.0,938.0,True,1.608,0.34995112414467255,0.9361702127659575,True,False,False,656,656,656,805,805,808,938,938,938,908,102.0,0.816
s00076,3924340_0004,envelope_plateau,8,1268.0,1379.0,1496.0,True,0.944,0.906158357771261,0.9736842105263158,True,False,False,1268,1268,1268,1373,1373,1385,1496,1496,1496,1485,106.0,0.848
s00076,3924340_0004,envelope_plateau,9,1496.0,1594.0,1614.0,True,1.72,0.14662756598240473,0.3389830508474576,True,False,False,1496,1496,1496,1593,1593,1595,1614,1614,1614,1695,101.0,0.808
s00076,3924340_0004,envelope_plateau,10,1614.0,1764.0,1908.0,True,1.36,0.8220918866080156,0.9795918367346939,True,False,False,1614,1614,1614,1739,1739,1789,1908,1908,1908,1889,125.0,1.0
s00076,3924340_0004,envelope_plateau,11,1908.0,1960.0,2068.0,True,1.568,0.4056695992179863,0.65,True,False,False,1908,1908,1908,1960,1960,1961,2068,2068,2068,2061,101.0,0.808
s00076,3924340_0004,envelope_plateau,17,3440.0,3522.0,3632.0,True,1.736,0.4398826979472141,0.8541666666666666,True,False,False,3440,3440,3440,3521,3521,3523,3632,3632,3632,3623,101.0,0.808
s00076,3924340_0004,envelope_plateau,23,4907.0,5110.0,5263.0,True,1.648,0.7644183773216031,0.8595505617977528,True,False,False,4907,4907,4907,5110,5110,5111,5263,5263,5263,5211,101.0,0.808
s00076,3924340_0004,envelope_plateau,24,5263.0,5287.0,5401.0,True,1.416,0.49462365591397855,0.34782608695652173,True,False,False,5263,5263,5263,5287,5287,5288,5401,5401,5401,5388,101.0,0.808
s00076,3924340_0004,envelope_plateau,71,18684.0,18838.0,18964.0,True,2.168,1.0,0.9,True,False,False,18684,18684,18684,18821,18821,18855,18964,18964,18964,18955,117.0,0.936
s00076,3924340_0004,envelope_plateau,72,18964.0,19036.0,19066.0,True,1.584,0.43010752688172044,0.5882352941176471,True,False,False,18964,18964,18964,19035,19035,19037,19066,19066,19066,19137,101.0,0.808
s00076,3924340_0004,envelope_plateau,98,25301.0,25385.0,25408.0,True,1.624,0.17497556207233628,0.4299065420560748,True,False,False,25301,25301,25301,25385,25385,25385,25408,25408,25408,25485,100.0,0.8
s00076,3924340_0004,envelope_plateau,99,25408.0,25553.0,25559.0,True,1.344,0.4408602150537635,0.07947019867549665,True,False,False,25408,25408,25408,25553,25553,25553,25560,25559,25560,25653,100.0,0.8
s00076,3924340_0004,envelope_plateau,100,25559.0,25710.0,25796.0,True,1.256,0.48484848484848486,0.7257383966244726,True,False,False,25560,25559,25560,25709,25709,25711,25797,25796,25797,25811,101.0,0.808
s00076,3924340_0004,envelope_plateau,106,27282.0,27380.0,27382.0,True,2.104,0.25219941348973607,0.040000000000000036,True,False,False,27282,27282,27282,27379,27379,27381,27382,27382,27382,27481,101.0,0.808
s00076,3924340_0004,envelope_plateau,107,27382.0,27605.0,27684.0,True,1.8,0.5513196480938416,0.5231788079470199,True,False,False,27382,27382,27382,27605,27605,27605,27684,27684,27684,27705,100.0,0.8
s00076,3924340_0004,envelope_plateau,108,27684.0,27802.0,27820.0,True,1.576,0.6559139784946236,0.2647058823529411,True,False,False,27684,27684,27684,27801,27801,27804,27820,27820,27820,27904,102.0,0.816
s00076,3924340_0004,envelope_plateau,110,28160.0,28189.0,28211.0,True,1.44,0.09579667644183776,0.8627450980392157,True,False,False,28161,28160,28161,28187,28187,28191,28211,28211,28211,28291,102.0,0.816
